경쟁자 수,교통 수,임대료,점심저녁시간대 생활인구수,집객시설 수,총생활인구수,타업종경쟁자,타업종비율
274,62,1561,19790.66068,6,22681.90504,243,0.470019342
323,61,916,19790.66068,6,22681.90504,259,0.445017182
300,62,4129,19790.66068,7,22681.90504,257,0.461400359
323,61,2986,19790.66068,6,22681.90504,259,0.445017182
550,66,825,19790.66068,7,22681.90504,456,0.453280318
402,60,1963,19790.66068,6,22681.90504,329,0.450068399
507,69,1210,19790.66068,6,22681.90504,413,0.448913043
465,71,2934,19790.66068,6,22681.90504,371,0.443779904
280,61,1557,19790.66068,6,22681.90504,246,0.467680608
867,78,1977,12627.52288,9,14121.85019,699,0.446360153
772,116,2337,10721.63956,11,10948.4383,545,0.413819286
772,114,1673,17555.13785,11,16583.03822,548,0.415151515
781,117,2669,17555.13785,11,16583.03822,552,0.414103526
787,105,2373,17555.13785,12,16583.03822,607,0.43543759
991,109,2257,11445.25174,11,12816.08395,786,0.442318514
991,109,4344,11445.25174,11,12816.08395,786,0.442318514
1143,105,2476,11445.25174,11,12816.08395,842,0.42418136
813,70,1911,21672.20931,13,23922.55733,540,0.399113082
1128,96,1795,30713.91024,16,29546.89944,636,0.360544218
1141,95,2192,30713.91024,16,29546.89944,644,0.360784314
991,86,1282,21634.83018,13,23300.27437,546,0.355237476
366,69,2021,18743.02733,7,19240.31139,252,0.40776699
309,65,1377,26011.7297,5,28261.05315,193,0.384462151
350,68,2024,26011.7297,5,28261.05315,232,0.39862543
1208,83,1216,32500.0954,13,32750.90749,706,0.368861024
1058,115,2138,21672.20931,14,23922.55733,649,0.38019918
941,92,1166,21672.20931,12,23922.55733,612,0.394075982
1059,95,2648,21672.20931,14,23922.55733,673,0.388568129
939,93,1336,21672.20931,12,23922.55733,602,0.390655419
1068,117,2004,12563.15445,10,14698.4432,675,0.387263339
1148,89,514,36338.43718,15,38413.0514,1087,0.486353468
1097,88,1130,36338.43718,14,38413.0514,1013,0.480094787
1114,90,732,36338.43718,14,38413.0514,1047,0.484497918
1174,86,339,36338.43718,15,38413.0514,1140,0.492653414
1132,89,907,36338.43718,15,38413.0514,1075,0.487086543
1074,94,847,36338.43718,13,38413.0514,980,0.477117819
1078,85,2328,36338.43718,15,38413.0514,986,0.477713178
1075,91,2175,36338.43718,13,38413.0514,978,0.476376035
1113,86,3048,36338.43718,14,38413.0514,1040,0.483046911
1110,90,5504,36338.43718,14,38413.0514,1039,0.483480689
639,87,92,19830.94336,14,19338.68386,537,0.456632653
714,89,1676,19830.94336,17,19338.68386,564,0.441314554
277,54,7410,26011.7297,5,28261.05315,167,0.376126126
1091,91,2301,43038.28137,18,40420.37194,546,0.333536958
1168,83,1795,43038.28137,17,40420.37194,583,0.332952599
1081,87,15181,43038.28137,18,40420.37194,571,0.345641646
1204,81,368,43038.28137,16,40420.37194,610,0.336273429
1202,79,486,43038.28137,16,40420.37194,600,0.332963374
1089,82,3233,43038.28137,18,40420.37194,580,0.347513481
1204,81,972,43038.28137,16,40420.37194,610,0.336273429
1090,82,847,43038.28137,18,40420.37194,572,0.344163658
1236,81,2431,43038.28137,18,40420.37194,696,0.360248447
1204,81,700,43038.28137,16,40420.37194,610,0.336273429
1191,82,972,43038.28137,17,40420.37194,640,0.349535773
1216,89,1473,43038.28137,19,40420.37194,717,0.370926022
1081,87,20618,43038.28137,18,40420.37194,571,0.345641646
1204,81,1936,43038.28137,16,40420.37194,610,0.336273429
1127,84,2431,43038.28137,18,40420.37194,556,0.330362448
1127,84,2450,43038.28137,18,40420.37194,556,0.330362448
1204,81,6520,43038.28137,16,40420.37194,610,0.336273429
1183,82,972,43038.28137,17,40420.37194,630,0.347490347
1020,92,819,18428.03924,8,20584.11156,747,0.422750424
1021,91,273,18428.03924,8,20584.11156,748,0.422837761
660,163,866,18036.51486,11,19789.68316,427,0.392824287
670,169,5282,18036.51486,9,19789.68316,434,0.393115942
658,161,1565,18036.51486,11,19789.68316,428,0.394106814
660,163,1235,18036.51486,11,19789.68316,427,0.392824287
670,162,1159,18036.51486,12,19789.68316,433,0.39256573
637,164,692,18036.51486,10,19789.68316,412,0.392755005
670,162,1456,18036.51486,12,19789.68316,433,0.39256573
670,162,806,18036.51486,12,19789.68316,433,0.39256573
644,164,1675,18036.51486,10,19789.68316,414,0.391304348
1277,106,556,17671.14532,14,17528.73393,905,0.414757104
1224,111,1029,17671.14532,12,17528.73393,849,0.409551375
1284,106,649,17671.14532,14,17528.73393,907,0.413966225
1297,108,765,17671.14532,12,17528.73393,908,0.411791383
1286,106,1390,17671.14532,14,17528.73393,908,0.413855971
1274,106,1580,17671.14532,13,17528.73393,895,0.41263255
1291,108,3893,17671.14532,12,17528.73393,905,0.412112933
1241,108,1923,17671.14532,12,17528.73393,850,0.406504065
1284,105,649,17671.14532,13,17528.73393,904,0.413162706
1291,109,1218,17671.14532,12,17528.73393,903,0.411577028
1695,83,4199,34604.20073,43,35641.01888,1356,0.444444444
1625,91,1439,34604.20073,36,35641.01888,1256,0.435959736
1625,91,432,34604.20073,36,35641.01888,1256,0.435959736
243,81,1527,26677.27886,21,27097.23703,272,0.52815534
1480,84,1732,13854.49042,24,11337.19328,975,0.397148676
1439,68,466,13854.49042,21,11337.19328,968,0.402160366
1486,85,2749,13854.49042,24,11337.19328,980,0.397404704
1351,70,11128,14060.3669,27,12011.74835,880,0.394441954
1173,120,2944,92063.85439,20,73351.93437,1582,0.574228675
1216,119,2626,92063.85439,21,73351.93437,1671,0.578801524
1319,120,1782,92063.85439,21,73351.93437,1813,0.578863346
1155,118,1831,92063.85439,21,73351.93437,1567,0.575679647
1349,118,1035,92063.85439,24,73351.93437,1847,0.577909887
1424,121,1577,92063.85439,24,73351.93437,1935,0.576064305
1137,121,1991,92063.85439,20,73351.93437,1524,0.572717024
1071,117,2070,92063.85439,21,73351.93437,1458,0.576512456
1081,119,6088,92063.85439,20,73351.93437,1458,0.574241827
1119,117,1286,92063.85439,20,73351.93437,1522,0.576296857
1510,130,2306,92063.85439,24,73351.93437,2007,0.57065681
1435,123,1975,92063.85439,24,73351.93437,1952,0.576321228
1178,118,1553,92063.85439,21,73351.93437,1603,0.576411363
1449,124,1473,92063.85439,24,73351.93437,1971,0.576315789
523,69,1415,23667.05304,8,24191.93929,423,0.447145877
526,66,674,23667.05304,7,24191.93929,416,0.441613588
1293,102,1198,21672.99278,14,22427.01311,1226,0.486701072
1268,107,2894,21672.99278,13,22427.01311,1195,0.485180674
1244,101,1132,21672.99278,13,22427.01311,1184,0.487644152
1271,106,4383,21672.99278,14,22427.01311,1204,0.486464646
1009,101,1145,25603.0493,20,25565.3497,829,0.451033732
902,92,735,25603.0493,18,25565.3497,767,0.459556621
967,99,6421,25603.0493,19,25565.3497,822,0.459474567
980,100,971,25603.0493,21,25565.3497,816,0.454342984
926,93,1940,25603.0493,18,25565.3497,790,0.46037296
935,93,1050,25603.0493,19,25565.3497,781,0.455128205
985,99,1368,25603.0493,21,25565.3497,819,0.453991131
935,93,1050,25603.0493,19,25565.3497,781,0.455128205
906,89,525,25603.0493,18,25565.3497,774,0.460714286
435,84,868,18743.02733,8,19240.31139,298,0.406548431
468,81,1426,18743.02733,9,19240.31139,324,0.409090909
461,81,557,18743.02733,9,19240.31139,316,0.406692407
374,75,895,18743.02733,9,19240.31139,271,0.420155039
385,73,1763,18743.02733,9,19240.31139,276,0.417549168
414,78,506,18743.02733,7,19240.31139,281,0.404316547
408,75,2500,26011.7297,7,28261.05315,279,0.406113537
511,84,5003,20961.26048,12,22998.97011,329,0.391666667
504,83,4093,20961.26048,11,22998.97011,329,0.394957983
1831,60,6353,134994.9088,75,108753.4728,1562,0.460359564
1717,66,6683,134994.9088,72,108753.4728,1509,0.467761934
1989,60,8949,134994.9088,85,108753.4728,1711,0.462432432
1683,65,635,134994.9088,74,108753.4728,1498,0.470921094
1683,65,762,134994.9088,74,108753.4728,1498,0.470921094
1771,64,1959,134994.9088,71,108753.4728,1528,0.463170658
1683,65,635,134994.9088,74,108753.4728,1498,0.470921094
1834,63,2359,134994.9088,92,108753.4728,1582,0.463114754
1771,64,1271,134994.9088,71,108753.4728,1528,0.463170658
1683,65,655,134994.9088,74,108753.4728,1498,0.470921094
1806,63,385,134994.9088,69,108753.4728,1547,0.461377871
1683,65,963,134994.9088,74,108753.4728,1498,0.470921094
1683,65,770,134994.9088,74,108753.4728,1498,0.470921094
529,90,1289,21000.83161,5,22645.95255,345,0.394736842
740,112,492,15470.6481,16,15634.3583,515,0.410358566
776,111,646,15470.6481,18,15634.3583,569,0.423048327
790,115,531,15470.6481,15,15634.3583,542,0.406906907
776,111,643,15470.6481,18,15634.3583,569,0.423048327
781,118,2533,15470.6481,16,15634.3583,552,0.414103526
596,83,1265,26011.7297,6,28261.05315,371,0.383660807
768,92,692,26011.7297,7,28261.05315,471,0.380145278
509,86,965,26011.7297,4,28261.05315,310,0.378510379
491,85,1830,26011.7297,4,28261.05315,298,0.377693283
602,55,5384,23329.60797,17,23585.72947,783,0.56534296
609,52,22853,63564.3509,12,51846.67637,488,0.44484959
577,49,1257,63564.3509,12,51846.67637,460,0.443587271
441,48,1675,19131.085,13,20500.48348,454,0.50726257
428,42,643,19131.085,9,20500.48348,427,0.499415205
430,45,1117,19131.085,13,20500.48348,456,0.514672686
436,44,677,19131.085,11,20500.48348,440,0.502283105
390,40,1252,19131.085,9,20500.48348,399,0.505703422
422,41,711,19131.085,9,20500.48348,415,0.495818399
449,46,335,19131.085,13,20500.48348,454,0.502768549
488,54,1421,19131.085,15,20500.48348,539,0.524829601
442,48,895,19131.085,13,20500.48348,449,0.503928171
401,43,609,19131.085,8,20500.48348,416,0.509179927
437,45,1117,19131.085,11,20500.48348,444,0.503972758
1014,81,1496,26266.09208,8,27061.59271,613,0.376767056
957,79,1008,26266.09208,7,27061.59271,591,0.381782946
944,78,652,26266.09208,6,27061.59271,589,0.38421396
1113,90,2686,26266.09208,8,27061.59271,698,0.385422419
1106,87,2088,26266.09208,8,27061.59271,690,0.384187082
1149,92,1257,26266.09208,8,27061.59271,725,0.386872999
1435,78,3104,25722.93911,11,26355.71906,923,0.391433418
1514,81,5066,25722.93911,13,26355.71906,997,0.397052967
1418,77,1159,25722.93911,11,26355.71906,946,0.400169205
1579,83,3242,25722.93911,14,26355.71906,1090,0.408392656
1349,79,874,25722.93911,11,26355.71906,900,0.400177857
1403,77,808,25722.93911,10,26355.71906,872,0.383296703
1484,78,2698,25722.93911,12,26355.71906,1007,0.404255319
1492,77,692,25722.93911,11,26355.71906,956,0.390522876
1346,82,3322,25722.93911,11,26355.71906,847,0.38622891
1633,86,8403,25722.93911,17,26355.71906,1109,0.404449307
1641,92,1317,25722.93911,14,26355.71906,1111,0.403706395
1399,76,3770,25722.93911,10,26355.71906,881,0.386403509
1578,86,3497,25722.93911,15,26355.71906,1093,0.409210034
1671,91,1406,25722.93911,15,26355.71906,1123,0.401932713
1476,79,952,25722.93911,11,26355.71906,955,0.392842452
1579,83,2853,25722.93911,14,26355.71906,1090,0.408392656
1558,84,1324,25722.93911,12,26355.71906,1013,0.394010113
1436,79,2765,25722.93911,11,26355.71906,938,0.395113732
1418,77,1154,25722.93911,11,26355.71906,946,0.400169205
1345,77,5728,25722.93911,9,26355.71906,836,0.383310408
1577,80,1268,25722.93911,14,26355.71906,1090,0.408698913
1392,78,1795,25722.93911,10,26355.71906,864,0.382978723
450,44,1997,23722.84324,11,24240.79851,449,0.499443826
522,54,893,23722.84324,15,24240.79851,606,0.537234043
525,54,1007,23722.84324,14,24240.79851,612,0.538258575
497,52,1523,23722.84324,13,24240.79851,535,0.518410853
448,42,1005,23722.84324,9,24240.79851,421,0.484464902
459,45,874,23722.84324,9,24240.79851,445,0.492256637
1690,80,157,23320.92604,18,23611.60072,1154,0.405766526
1701,83,929,23320.92604,17,23611.60072,1183,0.410194175
1102,98,5485,60114.13685,19,52539.22583,684,0.382978723
1070,90,910,60114.13685,20,52539.22583,657,0.380428489
1037,93,519,60114.13685,18,52539.22583,651,0.385663507
1037,93,517,60114.13685,18,52539.22583,651,0.385663507
1037,93,517,60114.13685,18,52539.22583,651,0.385663507
1037,93,673,60114.13685,18,52539.22583,651,0.385663507
1037,93,771,60114.13685,18,52539.22583,651,0.385663507
1037,93,517,60114.13685,18,52539.22583,651,0.385663507
1037,93,517,60114.13685,18,52539.22583,651,0.385663507
607,58,3169,23329.60797,10,23585.72947,792,0.566118656
607,58,1641,23329.60797,10,23585.72947,792,0.566118656
607,58,3313,23329.60797,10,23585.72947,792,0.566118656
672,64,187,9558.739677,21,10465.68204,1011,0.600713012
677,66,974,9558.739677,21,10465.68204,1032,0.603861908
672,64,609,9558.739677,21,10465.68204,1011,0.600713012
1402,71,2175,14060.3669,26,12011.74835,889,0.388040157
1414,72,4504,14060.3669,26,12011.74835,903,0.389728097
1414,74,2655,14060.3669,27,12011.74835,906,0.390517241
1218,98,1549,26371.33594,20,25430.46236,785,0.391912132
1176,99,2325,26371.33594,17,25430.46236,776,0.397540984
1169,99,1649,26371.33594,18,25430.46236,761,0.394300518
893,47,4793,49970.30897,135,43196.66173,1651,0.648977987
1209,53,2779,49970.30897,146,43196.66173,2061,0.630275229
1086,52,3335,49970.30897,143,43196.66173,1954,0.642763158
1209,53,1390,49970.30897,146,43196.66173,2061,0.630275229
858,49,2638,49970.30897,132,43196.66173,1559,0.645014481
1209,53,1390,49970.30897,146,43196.66173,2061,0.630275229
451,61,3735,23722.84324,14,24240.79851,410,0.476190476
636,88,938,17360.79085,14,17374.32175,453,0.415977961
509,83,2458,15909.35032,13,17177.16558,385,0.43064877
415,31,20686,49970.30897,78,43196.66173,766,0.648602879
414,31,11620,49970.30897,78,43196.66173,753,0.645244216
452,32,7586,49970.30897,78,43196.66173,843,0.650965251
452,32,7619,49970.30897,78,43196.66173,843,0.650965251
434,32,7244,49970.30897,78,43196.66173,779,0.642209398
759,71,3204,18346.87081,7,18991.15105,523,0.407956318
759,73,3559,18346.87081,7,18991.15105,534,0.412993039
755,70,526,18346.87081,8,18991.15105,528,0.411535464
760,71,2258,18346.87081,8,18991.15105,537,0.414032382
734,67,873,18346.87081,11,18991.15105,523,0.416070008
756,67,428,18346.87081,8,18991.15105,533,0.413498836
726,73,5817,18346.87081,5,18991.15105,476,0.396006656
757,68,683,18346.87081,8,18991.15105,534,0.413632843
768,74,384,18346.87081,7,18991.15105,525,0.406032483
815,98,539,23667.05304,10,24191.93929,603,0.425246827
815,98,539,23667.05304,10,24191.93929,603,0.425246827
815,98,539,23667.05304,10,24191.93929,603,0.425246827
795,95,1801,23667.05304,10,24191.93929,592,0.426820476
791,77,1082,23667.05304,6,24191.93929,547,0.408819133
808,96,560,23667.05304,10,24191.93929,594,0.423680456
1428,81,2959,14060.3669,30,12011.74835,913,0.390004272
662,95,1652,16588.93994,16,17255.36913,539,0.448792673
611,84,1118,16588.93994,16,17255.36913,523,0.461199295
685,90,1397,16588.93994,16,17255.36913,566,0.45243805
728,90,922,16588.93994,18,17255.36913,585,0.445544554
641,95,3059,16588.93994,16,17255.36913,513,0.444540728
611,84,1118,16588.93994,16,17255.36913,523,0.461199295
727,91,1509,16588.93994,19,17255.36913,576,0.442056792
653,96,1565,16588.93994,16,17255.36913,535,0.4503367
653,91,1055,16588.93994,15,17255.36913,542,0.453556485
685,91,2654,16588.93994,17,17255.36913,555,0.447580645
624,88,1397,16588.93994,15,17255.36913,528,0.458333333
660,97,503,16588.93994,16,17255.36913,540,0.45
653,96,1257,16588.93994,16,17255.36913,535,0.4503367
656,61,1744,15127.96809,2,16045.94263,497,0.431049436
652,69,3415,21111.77682,8,19009.58684,466,0.416815742
653,69,1741,21111.77682,8,19009.58684,464,0.415398389
648,66,1099,21111.77682,8,19009.58684,465,0.417789757
77,27,4299,33973.95061,6,35586.95001,51,0.3984375
1164,103,1917,32364.83017,19,31512.45436,902,0.436592449
947,84,1309,32537.41686,16,32104.75073,626,0.397965671
992,72,3875,32537.41686,17,32104.75073,678,0.405988024
761,58,2031,28056.87549,9,25991.88687,842,0.525265128
739,56,1624,28056.87549,9,25991.88687,833,0.529898219
1026,69,2044,28056.87549,10,25991.88687,992,0.491575818
621,51,10417,28056.87549,9,25991.88687,771,0.55387931
1028,70,2919,28056.87549,10,25991.88687,1001,0.493346476
799,60,474,28056.87549,10,25991.88687,873,0.522129187
761,58,1421,28056.87549,9,25991.88687,842,0.525265128
891,65,853,28056.87549,10,25991.88687,922,0.508549366
725,56,4841,28056.87549,9,25991.88687,833,0.53465982
1330,91,1965,55277.9273,13,55951.10631,912,0.406779661
1383,87,1853,55277.9273,12,55951.10631,941,0.404905336
1330,91,2603,55277.9273,13,55951.10631,912,0.406779661
1379,104,4787,42649.78768,18,38723.51787,930,0.402771763
1429,98,1938,42649.78768,18,38723.51787,941,0.397046414
1379,104,1273,42649.78768,18,38723.51787,930,0.402771763
1379,104,4249,42649.78768,18,38723.51787,930,0.402771763
1379,104,1845,42649.78768,18,38723.51787,930,0.402771763
1379,104,2685,42649.78768,18,38723.51787,930,0.402771763
1379,104,5399,42649.78768,18,38723.51787,930,0.402771763
1379,104,5134,42649.78768,18,38723.51787,930,0.402771763
1379,104,2976,42649.78768,18,38723.51787,930,0.402771763
1379,104,3722,42649.78768,18,38723.51787,930,0.402771763
1379,104,7575,42649.78768,18,38723.51787,930,0.402771763
1379,104,1328,42649.78768,18,38723.51787,930,0.402771763
1379,104,3638,42649.78768,18,38723.51787,930,0.402771763
1379,104,4562,42649.78768,18,38723.51787,930,0.402771763
1206,98,381,26371.33594,17,25430.46236,772,0.390293225
1111,46,7536,53069.27567,293,43935.74251,1973,0.639753567
1103,46,10968,53069.27567,287,43935.74251,1953,0.639070681
1024,57,804,10160.0401,7,11425.35018,600,0.369458128
1001,56,762,10160.0401,7,11425.35018,581,0.367256637
1037,56,549,10160.0401,5,11425.35018,606,0.368837492
1035,57,2428,10160.0401,5,11425.35018,604,0.368517389
1035,59,762,10160.0401,5,11425.35018,609,0.370437956
623,69,839,15513.83069,5,16109.26155,377,0.377
393,81,2993,35041.84366,3,34341.77717,193,0.329351536
352,83,3255,35041.84366,3,34341.77717,179,0.337099812
556,86,1432,35041.84366,3,34341.77717,253,0.312731768
510,53,701,15513.83069,4,16109.26155,289,0.361702128
580,53,686,15513.83069,4,16109.26155,336,0.366812227
512,55,1044,15513.83069,4,16109.26155,291,0.362391034
1711,143,1132,72929.04225,21,60057.69875,1470,0.462118831
1770,137,2054,72929.04225,23,60057.69875,1414,0.444095477
1770,137,4713,72929.04225,23,60057.69875,1414,0.444095477
1770,137,4823,72929.04225,23,60057.69875,1414,0.444095477
1770,137,5077,72929.04225,23,60057.69875,1414,0.444095477
1724,146,2151,72929.04225,20,60057.69875,1422,0.452002543
1711,143,3472,72929.04225,21,60057.69875,1470,0.462118831
1770,137,2689,72929.04225,23,60057.69875,1414,0.444095477
1770,137,847,72929.04225,23,60057.69875,1414,0.444095477
1724,146,5763,72929.04225,20,60057.69875,1422,0.452002543
1718,140,5095,72929.04225,22,60057.69875,1489,0.464296851
981,98,1591,42649.78768,13,38723.51787,690,0.412926391
994,99,1048,42649.78768,13,38723.51787,706,0.415294118
971,98,4242,42649.78768,13,38723.51787,705,0.420644391
918,101,1487,42649.78768,12,38723.51787,609,0.398821218
