인허가일자,영업상태구분코드,영업상태명,폐업일자,구,법정동,도로명전체주소,사업장명,업태구분명,좌표정보(x),좌표정보(y),행정동명,행정동코드,소재지면적,교통 수,집객시설 수,교육 수,경쟁자 수,인허가 영업,인허가 폐업,인허가 영업+폐업,타업종비율,타업종경쟁자,버퍼내폐업비율,영업기간,,아파트 세대수,제곱미터 당 임대료,임대료,총생활인구수,점심저녁시간대 생활인구수,골목상권,발달상권,구분불가,전통시장,관광특구,생존확률,생존예측
20180312,0,영업/정상,,마포구,서교동,"서울특별시 마포구 어울마당로 112-6, 1층 (서교동)",존앤슨피자펍(John & Son Pizza Pub),중국식,193157.9737,450269.8303,서교동,11440660,68,156,24,305,185,2090,2583,4673,0.960410871,4488,0.55274984,1603,1,7030,45314.8025,3060,73351.93437,92063.85439,0,1,0,0,0,0.10650014,0
20180316,0,영업/정상,,마포구,동교동,"서울특별시 마포구 홍익로6길 46, 2층 (동교동)",하얼빈덮밥,중국식,193222.7486,450427.1913,서교동,11440660,85,152,23,314,186,2044,2555,4599,0.959556425,4413,0.555555556,1599,1,5699,45314.8025,3852,73351.93437,92063.85439,0,1,0,0,0,0.10650014,0
20171114,0,영업/정상,,강남구,신사동,"서울특별시 강남구 압구정로4길 13-17, 2층 (신사동)",성하루,중국식,201827.0444,446696.2653,신사동,11620685,135,43,219,425,77,1246,1268,2514,0.969371519,2437,0.504375497,1721,1,9022,40775.4875,5505,20944.66626,18597.21201,0,1,0,0,0,0.10650014,0
20190612,0,영업/정상,,양천구,신정동,"서울특별시 양천구 오목로48길 10, 1층 (신정동)",마라상하이,중국식,187803.2248,446983.9135,신정4동,11470650,30,77,20,685,79,821,936,1757,0.955036995,1678,0.532726238,1146,1,15036,33415.41042,1002,32388.60485,30970.59425,0,1,0,0,0,0.10650014,0
20190408,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 논현로 514, 지상2층 (역삼동)",(주)불이아 역삼점,중국식,203152.9808,444481.2609,역삼1동,11680640,344,96,180,401,169,2319,2293,4612,0.963356461,4443,0.497181266,1211,1,6134,45886.5275,15782,108753.4728,134994.9088,0,1,0,0,0,0.18529493,0
20190920,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 테헤란로 151, 역삼하이츠빌딩 지하1층 1-4호 (역삼동)",교동짬뽕명가 역삼역점,중국식,203120.8667,444313.0086,역삼1동,11680640,62,96,172,424,187,2399,2354,4753,0.960656428,4566,0.495266148,1046,1,7731,45886.5275,2826,108753.4728,134994.9088,0,1,0,0,0,0.18529493,0
20220303,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 언주로107길 46, 지하1층 B01호 (역삼동)",차이들 언주점,중국식,203070.2996,444981.4382,역삼1동,11680640,59,78,183,310,131,2009,1972,3981,0.967093695,3850,0.495352926,151,1,2429,45886.5275,2719,108753.4728,134994.9088,0,1,0,0,0,0.18529493,0
20200306,0,영업/정상,,강남구,역삼동,서울특별시 강남구 테헤란로 142 (역삼동),웨이웨이역삼점,중국식,203016.1838,444168.206,역삼1동,11680640,90,96,167,471,198,2481,2463,4944,0.959951456,4746,0.498179612,878,1,6401,45886.5275,4130,108753.4728,134994.9088,0,1,0,0,0,0.10650014,0
20220323,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 논현로95길 30, 지상1층 103호 (역삼동)",용준푸드,중국식,202895.8491,444424.1226,역삼1동,11680640,44,101,201,411,189,2541,2570,5111,0.963020935,4922,0.502837018,131,1,4554,45886.5275,2008,108753.4728,134994.9088,0,1,0,0,0,0.10650014,0
20200625,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 논현로94길 5, 1층 (역삼동)",취향마라,중국식,203188.1053,444470.7417,역삼1동,11680640,88,93,178,402,172,2315,2275,4590,0.962527233,4418,0.495642702,767,1,6134,45886.5275,4060,108753.4728,134994.9088,0,1,0,0,0,0.18529493,0
20200626,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 테헤란로 147, 성지하이츠Ⅱ 지하1층 제3호 (역삼동)",호돌이 반점,중국식,203070.9631,444304.7467,역삼1동,11680640,56,98,176,431,185,2431,2385,4816,0.961586379,4631,0.495224252,766,1,6109,45886.5275,2579,108753.4728,134994.9088,0,1,0,0,0,0.18529493,0
20210826,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 봉은사로30길 63, 지상1층 (역삼동)",장쓰동,중국식,203193.1495,444587.9654,역삼1동,11680640,110,89,177,367,165,2224,2193,4417,0.962644329,4252,0.496490831,340,1,5258,45886.5275,5059,108753.4728,134994.9088,0,1,0,0,0,0.18529493,0
20210914,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 봉은사로30길 64, 지하1층 주방3호 (역삼동, 해석빌딩)",라사천 역삼점,중국식,203160.7563,444575.2154,역삼1동,11680640,15,92,180,364,161,2250,2217,4467,0.963957914,4306,0.496306246,321,1,5474,45886.5275,692,108753.4728,134994.9088,0,1,0,0,0,0.18529493,0
20210412,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 테헤란로20길 11, 지상2층 (역삼동)",룽푸청마라탕,중국식,202984.1238,444086.6127,역삼1동,11680640,98,96,167,479,197,2442,2428,4870,0.959548255,4673,0.498562628,476,1,7824,45886.5275,4482,108753.4728,134994.9088,0,1,0,0,0,0.10650014,0
20171025,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 논현로 541, 지하1,2층 (역삼동)",팔당반점 역삼직영점,중국식,203008.605,444703.455,역삼1동,11680640,439,93,205,381,161,2274,2285,4559,0.964685238,4398,0.501206405,1741,1,2435,45886.5275,20132,108753.4728,134994.9088,0,1,0,0,0,0.10650014,0
20210907,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 테헤란로 231, 센터필드 지상1층 E103호 (역삼동)",제이에스가든 센터필드점,중국식,203599.0628,444556.0623,역삼2동,11680650,356,73,64,339,146,1971,1896,3867,0.962244634,3721,0.49030256,328,1,9076,45886.5275,16317,54870.38526,58126.24751,0,1,0,0,0,0.18529493,0
20210422,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 테헤란로 231, 센터필드  조선팰리스강남36층 (역삼동)",(주)조선호텔앤리조트 조선팰리스강남 더그레이트홍연,중국식,203599.0628,444556.0623,역삼2동,11680650,857,73,64,339,146,1971,1896,3867,0.962244634,3721,0.49030256,466,1,9076,45886.5275,39316,54870.38526,58126.24751,0,1,0,0,0,0.18529493,0
20181217,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 언주로93길 28-4, 2층 (역삼동)",마라와라,중국식,203445.7552,444598.8961,역삼2동,11680650,142,66,91,317,151,1941,1942,3883,0.961112542,3732,0.500128766,1323,1,7516,45886.5275,6517,54870.38526,58126.24751,0,1,0,0,0,0.10650014,0
20210712,0,영업/정상,,금천구,시흥동,"서울특별시 금천구 시흥대로 224, 금천리메인시티 1층 111호 (시흥동)",육회본가,중국식,191203.2461,439087.6406,시흥1동,11545670,37,89,9,137,74,616,733,1349,0.945144552,1275,0.543365456,385,1,5710,30987.5555,1134,27442.54998,27908.211,0,1,0,0,0,0.10650014,0
20200221,0,영업/정상,,동대문구,신설동,"서울특별시 동대문구 한빛로 6-1, 1층 (신설동)",킹(King) 마라훠궈,중국식,202090.9874,452678.6511,용신동,11230536,94,89,14,129,54,746,577,1323,0.959183673,1269,0.436130008,892,1,13653,27896.8525,2631,40420.37194,43038.28137,0,1,0,0,0,0.19898562,0
20200528,0,영업/정상,,종로구,당주동,"서울특별시 종로구 새문안로3길 15, 동원빌딩 2층 (당주동)",일일향 광화문점,중국식,197484.9839,452162.3045,사직동,11110530,455,142,52,90,78,1200,609,1809,0.956882255,1731,0.336650083,795,1,4334,41872.655,19072,24903.92254,32112.02428,0,1,0,0,0,0.17185853,0
20220526,0,영업/정상,,종로구,적선동,"서울특별시 종로구 사직로 133-10, 2층 (적선동)",포담,중국식,197584.7424,452676.0887,사직동,11110530,95,113,62,70,42,713,374,1087,0.961361546,1045,0.344066237,67,1,3127,41872.655,3969,24903.92254,32112.02428,0,1,0,0,0,0.17185853,0
20220110,0,영업/정상,,용산구,원효로3가,"서울특별시 용산구 원효로41가길 7, 1층 (원효로3가)",Ming1956 용산점,중국식,196192.1268,448004.9804,한강로동,11170625,19,98,9,95,48,517,452,969,0.950464396,921,0.466460268,203,1,11745,32415.5975,613,51846.67637,63564.3509,0,1,0,0,0,0.19898562,0
20181231,0,영업/정상,,강남구,대치동,"서울특별시 강남구 삼성로85길 11, 지1층 비10호 (대치동, 롯데캐슬아파트)",생활맥주 포스코점,중국식,204921.5013,444728.0942,대치4동,11680630,50,70,53,1485,166,1787,1806,3593,0.953799054,3427,0.50264403,1309,1,18674,48644.62167,2455,41194.8779,49884.88825,0,1,0,0,0,0.10650014,0
20191212,0,영업/정상,,강남구,대치동,"서울특별시 강남구 영동대로85길 20, 지하1층 B106-2호 (대치동)",라화쿵부 삼성아이파크점,중국식,205396.4865,444983.0286,대치2동,11680610,21,68,47,1308,125,1379,1336,2715,0.953959484,2590,0.492081031,963,1,10610,48644.62167,1002,50216.49728,58872.21116,0,1,0,0,0,0.18529493,0
20200108,0,영업/정상,,강남구,대치동,"서울특별시 강남구 영동대로85길 30, 지하1층 (대치동)",마라품격,중국식,205333.685,444956.92,대치2동,11680610,177,74,48,1374,137,1460,1397,2857,0.952047602,2720,0.488974449,936,1,10692,48644.62167,8614,50216.49728,58872.21116,0,1,0,0,0,0.18529493,0
20210419,0,영업/정상,,강서구,화곡동,"서울특별시 강서구 강서로33가길 56, 1층 (화곡동)",라싸니하오 화곡,중국식,185566.8628,449087.3746,화곡3동,11500560,33,73,14,298,52,772,674,1446,0.964038728,1394,0.466113416,469,1,10057,32815.28643,1083,19946.31742,19520.16563,0,1,0,0,0,0.19898562,0
20190402,0,영업/정상,,동대문구,장안동,"서울특별시 동대문구 천호대로79길 66, 1층 (장안동)",신라방마라탕,중국식,205628.2027,451420.9728,장안1동,11230650,59,41,12,68,48,742,835,1577,0.96956246,1529,0.529486367,1217,1,5899,25873.88375,1537,34495.45246,33995.93147,0,1,0,0,0,0.10650014,0
20180316,0,영업/정상,,동대문구,답십리동,"서울특별시 동대문구 한천로 45, 정민빌딩 1층 (답십리동)",장수각교동짬뽕,중국식,205348.1232,451557.7543,장안1동,11230650,65,43,15,70,61,839,941,1780,0.965730337,1719,0.528651685,1599,1,5346,27705.37,1801,34495.45246,33995.93147,0,1,0,0,0,0.10650014,0
20201014,0,영업/정상,,동대문구,장안동,"서울특별시 동대문구 장한로 47, 1층 (장안동)",THE+짬뽕,중국식,205838.423,451456.4841,장안1동,11230650,36,42,12,64,52,733,841,1574,0.966963151,1522,0.534307497,656,1,5899,25873.88375,939,34495.45246,33995.93147,0,1,0,0,0,0.10650014,0
20210319,0,영업/정상,,동대문구,장안동,"서울특별시 동대문구 천호대로83길 66, 1층 (장안동)",달셰프,중국식,205777.3751,451400.3526,장안1동,11230650,135,44,12,64,51,709,812,1521,0.966469428,1470,0.533859303,500,1,5299,25873.88375,3490,34495.45246,33995.93147,0,1,0,0,0,0.10650014,0
20210203,0,영업/정상,,강서구,등촌동,"서울특별시 강서구 공항대로59가길 10, 101호 (등촌동, 한울에이치밸리움2차아파트)",춘리마라탕(CHUN-LI) 등촌점,중국식,187938.0497,449973.4227,등촌2동,11500530,34,64,12,235,43,561,553,1114,0.961400359,1071,0.496409336,544,1,13419,33793.1825,1162,15957.18576,13790.51191,0,1,0,0,0,0.18529493,0
20170912,0,영업/정상,,송파구,문정동,"서울특별시 송파구 새말로 62, 1층 상가122,123호 (문정동, 송파푸르지오시티)",항방 양꼬치,중국식,210654.5062,442070.5757,문정2동,11710642,106,37,7,68,62,614,477,1091,0.943171402,1029,0.437213566,1784,1,6259,42916.78417,4546,41036.79147,46896.40678,0,1,0,0,0,0.19898562,0
20170905,0,영업/정상,,송파구,문정동,"서울특별시 송파구 송파대로 111, 송파대로203동 103,104호 (문정동, 파크하비오 하비오길)",미성 양꼬치,중국식,210868.3975,442053.2279,문정2동,11710642,93,49,7,84,63,635,498,1133,0.94439541,1070,0.439541041,1791,1,5852,42916.78417,3993,41036.79147,46896.40678,0,1,0,0,0,0.19898562,0
20191202,0,영업/정상,,송파구,문정동,"서울특별시 송파구 새말로 62, 송파 푸르지오시티 상가 지1층 비20호 (문정동)",미미족 문정직영점,중국식,210654.5062,442070.5757,문정2동,11710642,39,37,7,68,62,614,477,1091,0.943171402,1029,0.437213566,973,1,6259,42916.78417,1685,41036.79147,46896.40678,0,1,0,0,0,0.19898562,0
20191010,0,영업/정상,,송파구,문정동,"서울특별시 송파구 송파대로 111, 제하비오길 202동 158, 159, 160호 (문정동, 파크하비오)",한성양꼬치,중국식,210868.3975,442053.2279,문정2동,11710642,159,49,7,84,63,635,498,1133,0.94439541,1070,0.439541041,1026,1,5852,42916.78417,6843,41036.79147,46896.40678,0,1,0,0,0,0.19898562,0
20191023,0,영업/정상,,송파구,문정동,"서울특별시 송파구 새말로8길 13, 2층 201호 (문정동)",조광,중국식,211144.9287,442158.29,문정2동,11710642,87,59,7,99,63,656,536,1192,0.947147651,1129,0.44966443,1013,1,9449,42916.78417,3734,41036.79147,46896.40678,0,1,0,0,0,0.19898562,0
20190610,0,영업/정상,,용산구,한강로2가,"서울특별시 용산구 한강대로30길 25, 지1층 B132호 (한강로2가, 아스테리움 용산)",룽푸청마라탕,중국식,197177.4418,447264.4448,한강로동,11170625,94,47,11,29,50,736,437,1173,0.957374254,1123,0.37254902,1148,1,10234,38025.46,3592,51846.67637,63564.3509,0,1,0,0,0,0.17185853,0
20180416,0,영업/정상,,용산구,한강로2가,"서울특별시 용산구 새창로 213, 지상2층 (한강로2가)",중화가정용산역점,중국식,197043.0706,447583.7356,한강로동,11170625,144,60,9,28,59,869,547,1416,0.958333333,1357,0.386299435,1568,1,10721,38025.46,5489,51846.67637,63564.3509,0,1,0,0,0,0.17185853,0
20190516,0,영업/정상,,용산구,한강로2가,"서울특별시 용산구 한강대로 95, B152,B153호 (한강로2가, 래미안용산 더 센트럴)",용산장홍점,중국식,197011,447404,한강로동,11170625,74,51,8,23,55,786,480,1266,0.956556082,1211,0.379146919,1173,1,9574,38025.46,2803,51846.67637,63564.3509,0,1,0,0,0,0.17185853,0
20170814,0,영업/정상,,용산구,한강로3가,"서울특별시 용산구 청파로 113-11, 지상1층 A호 (한강로3가)",진첸 용산점,중국식,196721.3782,447971.9086,한강로동,11170625,66,86,14,51,64,919,598,1517,0.95781147,1453,0.394199077,1813,1,7590,38025.46,2510,51846.67637,63564.3509,0,1,0,0,0,0.17185853,0
20201102,0,영업/정상,,용산구,한강로2가,"서울특별시 용산구 한강대로48길 10, 1층 (한강로2가)",형제,중국식,197378.5193,447699.8124,한강로동,11170625,39,57,10,27,51,726,453,1179,0.956743003,1128,0.384223919,637,1,10384,38025.46,1466,51846.67637,63564.3509,0,1,0,0,0,0.17185853,0
20181128,0,영업/정상,,용산구,한강로2가,"서울특별시 용산구 한강대로 95, 지2층 210호 (한강로2가, 래미안용산 더 센트럴)",천향마라탕 신용산점,중국식,197011,447404,한강로동,11170625,38,51,8,23,55,786,480,1266,0.956556082,1211,0.379146919,1342,1,9574,38025.46,1463,51846.67637,63564.3509,0,1,0,0,0,0.17185853,0
20180709,0,영업/정상,,중구,을지로3가,서울특별시 중구 수표로 48-12 (을지로3가),Julia,중국식,199087.5058,451468.7071,명동,11140550,26,97,76,105,176,2361,1261,3622,0.951408062,3446,0.348150193,1484,1,1887,42791.045,1113,37454.5921,51885.59884,0,1,0,0,0,0.17185853,0
20211026,0,영업/정상,,강북구,수유동,"서울특별시 강북구 도봉로87길 11, 1층 (수유동)",신미방 마라탕 수유역점,중국식,202125.4003,459553.0747,번1동,11305590,110,111,13,106,70,1090,994,2084,0.966410749,2014,0.47696737,279,1,2413,25300.7975,2793,17528.73393,17671.14532,0,1,0,0,0,0.18529493,0
20220314,0,영업/정상,,강북구,수유동,"서울특별시 강북구 도봉로 315, 1층 R110호 (수유동, 에피소드 수유 838)",보배반점 수유직영점,중국식,201988.8379,459386.6612,수유1동,11305610,138,117,14,111,72,1098,984,2082,0.965417867,2010,0.472622478,140,1,2491,25300.7975,3500,17287.16002,15632.00087,0,1,0,0,0,0.19898562,0
20191121,0,영업/정상,,강북구,수유동,"서울특별시 강북구 도봉로101길 29, 1층 (수유동)",더준짬뽕,중국식,202499.6746,460126.0922,수유3동,11305630,75,110,17,145,61,1088,975,2063,0.970431411,2002,0.4726127,984,1,6517,25300.7975,1903,27836.11657,28753.57343,0,1,0,0,0,0.19898562,0
20200120,0,영업/정상,,강북구,수유동,"서울특별시 강북구 도봉로95길 33, 1층 (수유동)",소림마라 강북점,중국식,202325.0098,459945.6774,수유3동,11305630,27,109,16,134,68,1100,977,2077,0.967260472,2009,0.470389986,924,1,5833,25300.7975,676,27836.11657,28753.57343,0,1,0,0,0,0.19898562,0
20210708,0,영업/정상,,강북구,수유동,"서울특별시 강북구 한천로 1075, 대광빌딩 1층 (수유동)",차이나 온,중국식,201996.6945,459975.9409,수유3동,11305630,98,120,14,118,67,1061,964,2025,0.96691358,1958,0.476049383,389,1,3938,25300.7975,2481,27836.11657,28753.57343,0,1,0,0,0,0.19898562,0
20180827,0,영업/정상,,성북구,동선동1가,"서울특별시 성북구 동소문로24길 26, 1층 (동선동1가)",신룽푸마라탕 성신여대점,중국식,201591.1331,454474.0993,동선동,11290575,41,110,10,289,50,630,497,1127,0.955634428,1077,0.440993789,1435,1,12054,37074.4,1510,24555.39265,25895.42956,0,1,0,0,0,0.19898562,0
20220321,0,영업/정상,,강남구,대치동,"서울특별시 강남구 역삼로70길 10, 지상1층 101호 (대치동)",마라의신 대치점,중국식,204671.7287,444292.9034,대치4동,11680630,43,84,40,1463,116,1478,1471,2949,0.960664632,2833,0.498813157,133,1,19643,48644.62167,2090,41194.8779,49884.88825,0,1,0,0,0,0.10650014,0
20180927,0,영업/정상,,강남구,대치동,"서울특별시 강남구 선릉로72길 26, 1층 (대치동)",진티엔,중국식,204643.59,444255.9583,대치4동,11680630,76,82,39,1428,118,1479,1459,2938,0.959836624,2820,0.496596324,1404,1,20783,48644.62167,3685,41194.8779,49884.88825,0,1,0,0,0,0.18529493,0
20220527,0,영업/정상,,강남구,대치동,"서울특별시 강남구 역삼로 420, 지상1층 6호 (대치동)",신마라명가 마라탕&마라샹궈 강남대치점,중국식,204607.2022,444313.9851,대치4동,11680630,39,80,39,1394,118,1482,1461,2943,0.959904859,2825,0.496432212,66,1,19643,48644.62167,1920,41194.8779,49884.88825,0,1,0,0,0,0.18529493,0
20190510,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 강남대로 358, 지상2층 (역삼동)",홍리,중국식,202557.0078,443648.6225,서초2동,11650520,60,100,143,484,156,1908,2004,3912,0.960122699,3756,0.512269939,1179,1,10952,45886.5275,2744,46519.30631,53812.22095,0,1,0,0,0,0.10650014,0
20211201,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 역삼로 135, 지상2층 (역삼동)",라1품마리탕,중국식,202969.8043,443592.5138,역삼1동,11680640,37,96,122,446,161,1936,1958,3894,0.95865434,3733,0.502824859,243,1,11190,45886.5275,1716,108753.4728,134994.9088,0,1,0,0,0,0.10650014,0
20190528,0,영업/정상,,중랑구,상봉동,"서울특별시 중랑구 망우로 304, 2층 (상봉동, 상봉베스트원아파트)",라화쿵부 상봉점,중국식,207566.9769,454857.8812,상봉2동,11260590,98,100,12,126,51,999,787,1786,0.971444569,1735,0.440649496,1161,1,4466,24825.57,2435,26164.3007,27016.92851,0,1,0,0,0,0.19898562,0
20170831,0,영업/정상,,영등포구,여의도동,"서울특별시 영등포구 63로 40 (여의도동, 라이프오피스텔 지하1층 10호, 11호)",신룽푸마라탕여의도점,중국식,194561.746,446364.3183,여의동,11560540,25,51,9,278,57,690,559,1249,0.954363491,1192,0.447558046,1796,1,7719,40487.5075,1012,93703.59426,118938.5837,0,1,0,0,0,0.19898562,0
20200526,0,영업/정상,,영등포구,여의도동,"서울특별시 영등포구 국제금융로 112, 상아빌딩 201호 (여의도동)",괭이네 순대국,중국식,194084.2641,446244.4544,노량진2동,11590520,93,73,10,256,86,968,700,1668,0.948441247,1582,0.419664269,797,1,10764,40487.5075,3760,18227.399,18178.5695,0,1,0,0,0,0.14147949,0
20191008,0,영업/정상,,광진구,화양동,"서울특별시 광진구 능동로13길 40, 1층 (화양동)",명품마라탕,중국식,206144.0149,449053.5178,화양동,11215710,77,78,15,155,179,1122,653,1775,0.89915493,1596,0.367887324,1028,1,8218,45445.4825,3482,38845.36698,40993.88901,0,1,0,0,0,0.17185853,0
20200108,0,영업/정상,,광진구,화양동,"서울특별시 광진구 아차산로29길 44, 2층 (화양동)",화성기무한리필샤브샤브,중국식,206038.6888,448938.9625,자양4동,11215847,93,75,14,160,181,1162,677,1839,0.901576944,1658,0.368134856,936,1,8579,45445.4825,4226,25991.88687,28056.87549,0,1,0,0,0,0.17185853,0
20220524,0,영업/정상,,광진구,화양동,"서울특별시 광진구 아차산로33길 49, 2층 (화양동)",이우,중국식,206180.5467,448919.5448,자양4동,11215847,151,72,14,170,176,1134,633,1767,0.900396152,1591,0.358234295,69,1,8636,45445.4825,6875,25991.88687,28056.87549,0,1,0,0,0,0.17185853,0
20170821,0,영업/정상,,성동구,도선동,"서울특별시 성동구 왕십리로 318, 1~2층 (도선동)",더(the) 냄비(왕십리점),중국식,202979.7185,451103.7523,행당1동,11200560,98,164,14,210,63,887,756,1643,0.961655508,1580,0.460133901,1806,1,27843,39223.6625,3860,19594.52435,22681.831,0,1,0,0,0,0.19898562,0
20190401,0,영업/정상,,양천구,목동,"서울특별시 양천구 목동서로 170, 홈플러스목동점 1층 (목동)",강원농산 착한샤브,중국식,188729.1905,447572.61,목1동,11470510,166,64,20,568,67,597,713,1310,0.948854962,1243,0.544274809,1218,1,16100,36652.715,6066,47105.98644,54430.05005,0,1,0,0,0,0.10650014,0
20171124,0,영업/정상,,양천구,목동,"서울특별시 양천구 목동서로 170, 지상1층층 (목동, 홈플러스목동점)",도쿄짬뽕,중국식,188729.1905,447572.61,목1동,11470510,26,64,20,568,67,597,713,1310,0.948854962,1243,0.544274809,1711,1,16100,36652.715,968,47105.98644,54430.05005,0,1,0,0,0,0.10650014,0
20220509,0,영업/정상,,양천구,목동,"서울특별시 양천구 목동동로 309, 중소기업유통센터(행복한백화점 킴스클럽내) 지하1층 (목동)",아뵤오반점,중국식,188977.1711,447466.355,목1동,11470510,18,58,17,522,57,496,568,1064,0.946428571,1007,0.533834586,84,1,17780,36652.715,663,47105.98644,54430.05005,0,1,0,0,0,0.10650014,0
20220418,0,영업/정상,,동대문구,회기동,"서울특별시 동대문구 회기로25길 16, 1층 105,106호 (회기동)",신미방 마라탕,중국식,204806.5637,454286.0178,휘경1동,11230720,44,62,13,116,91,769,774,1543,0.941023979,1452,0.50162022,105,1,6745,36234.3575,1594,16762.08091,16432.31839,0,1,0,0,0,0.10650014,0
20201117,0,영업/정상,,서초구,방배동,"서울특별시 서초구 방배로16길 11-11, 1층 (방배동)",진미도삭면,중국식,199579.0317,442545.3659,방배1동,11650600,97,104,11,217,43,401,414,815,0.947239264,772,0.50797546,622,1,5190,34658.0905,3348,20313.38109,22488.12742,0,1,0,0,0,0.10650014,0
20210923,0,영업/정상,,강동구,천호동,"서울특별시 강동구 양재대로 1609, 조희빌딩 2층 5호 (천호동)",나혼자 중식,중국식,212605.5001,449677.003,천호1동,11740600,13,80,10,305,54,641,760,1401,0.961456103,1347,0.542469665,312,1,15845,30875.16667,386,29820.76978,26698.17565,0,1,0,0,0,0.10650014,0
20181011,0,영업/정상,,강동구,명일동,"서울특별시 강동구 양재대로 1590, 1층 (명일동)",황푸차이나,중국식,212631.8009,449475.1682,길동,11740685,129,73,10,279,58,665,764,1429,0.959412176,1371,0.534639608,1390,1,11677,31748.43375,4093,55951.10631,55277.9273,0,1,0,0,0,0.10650014,0
20210526,0,영업/정상,,강동구,성내동,"서울특별시 강동구 풍성로 216, 1층 108호 (성내동)",짜장가,중국식,211915.8877,447415.1737,성내3동,11740660,35,61,9,192,73,857,956,1813,0.959735245,1740,0.527302813,432,1,8622,29143.65667,1020,26355.71906,25722.93911,0,1,0,0,0,0.10650014,0
20210526,0,영업/정상,,강동구,성내동,"서울특별시 강동구 풍성로56길 42, 1층 103호 (성내동)","오감만족 안심 탕수육, 맛있는 쭈꾸미 집",중국식,211811.1948,447244.998,성내3동,11740660,33,47,7,175,54,670,784,1454,0.962861073,1400,0.539202201,432,1,7970,29143.65667,962,26355.71906,25722.93911,0,1,0,0,0,0.10650014,0
20181112,0,영업/정상,,강남구,대치동,"서울특별시 강남구 영동대로 325, 지상1층 (대치동, 해암빌딩)",몽중헌 대치,중국식,205677.5225,444555.6445,대치2동,11680610,687,53,30,1275,84,871,855,1726,0.951332561,1642,0.495365006,1358,1,13776,48644.62167,33414,50216.49728,58872.21116,0,1,0,0,0,0.18529493,0
20190605,0,영업/정상,,마포구,상암동,"서울특별시 마포구 월드컵북로 396, 누리꿈스퀘어 지1층 1022호 (상암동)",최선생마라탕,중국식,190250.8751,453017.8672,상암동,11440740,51,86,6,84,50,488,628,1116,0.955197133,1066,0.562724014,1153,1,6952,42503.9725,2179,47849.28909,52514.0342,0,1,0,0,0,0.10650014,0
20170919,0,영업/정상,,마포구,동교동,"서울특별시 마포구 월드컵북로6길 42 (동교동, 1층)",(주)중화복춘골드,중국식,192932.5858,450720.7414,서교동,11440660,150,138,21,336,156,1669,1932,3601,0.9566787,3445,0.536517634,1777,1,2758,45314.8025,6797,73351.93437,92063.85439,0,1,0,0,0,0.10650014,0
20211228,0,영업/정상,,서초구,방배동,"서울특별시 서초구 방배천로 11, 3층 301호 (방배동, SK리더스뷰)",팔진향 사당점 (주)엔타스시스템,중국식,198359.0324,441722.6181,남현동,11620630,290,50,12,149,54,823,640,1463,0.963089542,1409,0.43745728,216,1,1540,34658.0905,10056,23563.82439,23078.81627,0,1,0,0,0,0.19898562,0
20210106,0,영업/정상,,동작구,사당동,"서울특별시 동작구 사당로30길 133, 2층 (사당동)",구라파중식 팬사이,중국식,198235.3151,441849.2088,남현동,11620630,90,61,17,171,64,969,749,1718,0.962747381,1654,0.435972061,572,1,2947,31809.9925,2850,23563.82439,23078.81627,0,1,0,0,0,0.19898562,0
20190906,0,영업/정상,,영등포구,여의도동,"서울특별시 영등포구 국제금융로 10, IFC몰동 지하L3층 334호 (여의도동)",차알,중국식,193326.931,446973.9146,여의동,11560540,188,65,13,117,102,1200,758,1958,0.947906027,1856,0.387129724,1060,1,8391,40487.5075,7603,93703.59426,118938.5837,0,1,0,0,0,0.17185853,0
20171113,0,영업/정상,,영등포구,여의도동,"서울특별시 영등포구 국제금융로 10 (여의도동, IFC몰 지하3층 316호)",판다익스프레스여의도IFC몰점,중국식,193326.931,446973.9146,여의동,11560540,125,65,13,117,102,1200,758,1958,0.947906027,1856,0.387129724,1722,1,8391,40487.5075,5045,93703.59426,118938.5837,0,1,0,0,0,0.17185853,0
20180612,0,영업/정상,,영등포구,여의도동,"서울특별시 영등포구 국제금융로 10, IFC몰 지하3층 312호 (여의도동)",훠궈야여의도아이에프씨몰점,중국식,193326.931,446973.9146,여의동,11560540,297,65,13,117,102,1200,758,1958,0.947906027,1856,0.387129724,1511,1,8391,40487.5075,12026,93703.59426,118938.5837,0,1,0,0,0,0.17185853,0
20210218,0,영업/정상,,영등포구,여의도동,"서울특별시 영등포구 여의대로 108, 더현대서울 지하1층 (여의도동)",유방녕 더현대서울점,중국식,193592.0004,447092.6294,여의동,11560540,119,57,15,113,104,1208,759,1967,0.947127605,1863,0.385866802,529,1,8093,40487.5075,4818,93703.59426,118938.5837,0,1,0,0,0,0.17185853,0
