경쟁자 수,교육 수,교통 수,버퍼내폐업비율,인허가 영업,인허가 폐업,임대료,집객시설 수,타업종경쟁자
100,83,71,0.325526932,288,139,1552,27,327
139,122,110,0.314194577,430,197,1368,38,488
85,95,70,0.32010582,257,121,1269,31,293
148,116,113,0.31372549,455,208,7252,40,515
202,128,133,0.316568047,693,321,2512,41,812
93,95,72,0.318877551,267,125,1413,26,299
255,103,140,0.334824758,892,449,6622,47,1086
146,75,110,0.329317269,501,246,5298,92,601
144,93,106,0.31640625,525,243,1322,92,624
175,85,109,0.315789474,585,270,4346,95,680
25,58,73,0.425925926,62,46,1554,12,83
21,11,45,0.322033898,40,19,4773,8,38
15,57,58,0.46031746,34,29,1858,9,48
16,57,58,0.46969697,35,31,1386,11,50
314,117,120,0.330633635,1405,694,4742,104,1785
146,104,112,0.308550186,558,249,2386,91,661
145,75,74,0.373006135,511,304,3430,45,670
144,70,75,0.373913043,504,301,3278,44,661
135,56,81,0.361538462,415,235,2893,50,515
144,57,84,0.355712603,547,302,1179,40,705
137,59,72,0.368945869,443,259,8233,51,565
142,74,73,0.369863014,506,297,2012,44,661
127,65,71,0.343804538,376,197,3123,49,446
135,68,88,0.328646749,382,187,2134,52,434
80,110,83,0.415627598,703,500,1293,13,1123
81,94,69,0.326589595,233,113,2567,22,265
16,16,19,0.358974359,25,14,2439,8,23
81,94,69,0.326589595,233,113,1715,23,265
110,80,84,0.375626043,374,225,2175,40,489
144,146,91,0.415433404,553,393,2607,38,802
142,136,92,0.414364641,530,375,1650,38,763
140,122,96,0.410755149,515,359,1698,40,734
139,66,76,0.379396985,494,302,3309,42,657
398,46,138,0.354903943,1914,1053,788,40,2569
365,47,103,0.367829924,1576,917,6528,30,2128
424,43,102,0.375415282,1692,1017,3339,54,2285
576,115,108,0.349322211,2496,1340,2299,83,3260
596,116,117,0.351962568,2493,1354,3898,89,3251
323,24,50,0.340239044,1656,854,10715,40,2187
472,34,59,0.358063502,2042,1139,2156,61,2709
390,32,59,0.364583333,1525,875,4901,41,2010
448,33,58,0.356164384,1974,1092,2172,61,2618
218,25,47,0.32016851,1291,608,1137,20,1681
409,24,56,0.349688759,1776,955,4471,49,2322
347,24,50,0.34202454,1716,892,2282,43,2261
226,21,44,0.318344405,1334,623,1769,19,1731
425,31,59,0.353039973,1926,1051,2944,65,2552
475,32,62,0.3584375,2053,1147,2812,66,2725
323,24,49,0.338535414,1653,846,28974,40,2176
323,24,49,0.338535414,1653,846,37146,40,2176
390,20,46,0.367543535,1707,992,11002,57,2309
142,134,104,0.472358722,859,769,1313,16,1486
356,49,142,0.349366145,1745,937,4189,31,2326
205,109,127,0.390350877,1112,712,401,12,1619
205,109,127,0.390350877,1112,712,2695,12,1619
186,113,87,0.373209773,1488,886,29621,26,2188
78,121,94,0.432534678,450,343,1785,14,715
86,118,94,0.43797856,367,286,2289,9,567
113,130,102,0.38962963,824,526,8071,18,1237
108,140,110,0.389843167,817,522,5542,17,1231
111,201,122,0.402292264,1043,702,1190,17,1634
174,127,105,0.382559775,1317,816,2243,24,1959
258,52,96,0.364741641,1254,720,4159,20,1716
294,35,55,0.439839572,419,329,2823,11,454
498,20,59,0.425636008,587,435,1673,11,524
626,19,53,0.442307692,725,575,1379,10,674
276,42,59,0.430263158,433,327,5848,9,484
288,37,55,0.437756498,411,320,2089,11,443
683,30,50,0.446286472,835,673,2764,11,825
541,18,58,0.422001803,641,468,1245,11,568
650,23,50,0.452601568,768,635,4143,9,753
294,35,56,0.441018767,417,329,1416,11,452
541,18,60,0.420957543,641,466,641,12,566
350,23,60,0.418685121,504,363,1356,7,517
294,35,56,0.440107672,416,327,586,10,449
166,30,56,0.406735751,229,157,7506,8,220
294,35,56,0.439516129,417,327,1358,10,450
631,17,56,0.438556068,731,571,2275,12,671
276,42,59,0.430263158,433,327,3082,9,484
287,37,56,0.438596491,416,325,953,10,454
541,18,58,0.422001803,641,468,1116,11,568
293,36,58,0.436129032,437,338,1067,9,482
298,30,58,0.4420191,409,324,2266,6,435
166,30,56,0.406735751,229,157,3013,8,220
259,55,69,0.369928401,528,310,1774,11,579
192,48,61,0.386824324,363,229,3155,10,400
628,11,46,0.44771495,713,578,2200,11,663
680,30,49,0.447403462,830,672,5042,9,822
265,41,57,0.433854908,398,305,692,9,438
623,19,47,0.453172205,724,600,2169,7,701
665,31,47,0.446464646,822,663,1471,9,820
693,30,52,0.444078947,845,675,3933,11,827
631,13,47,0.444187837,722,577,1062,10,668
635,12,47,0.452671756,717,593,2887,8,675
655,12,52,0.451237263,754,620,2931,11,719
639,14,48,0.448813056,743,605,1233,7,709
297,31,61,0.442988204,425,338,549,7,466
326,22,62,0.448183042,410,333,1071,10,417
541,18,60,0.420957543,641,466,2242,13,566
685,30,51,0.445466491,844,678,2198,10,837
639,12,48,0.451538462,713,587,3674,11,661
639,14,48,0.448813056,743,605,3128,7,709
650,12,49,0.450879765,749,615,735,8,714
631,13,46,0.445042275,722,579,455,11,670
541,18,60,0.420957543,641,466,1057,11,566
639,14,48,0.448813056,743,605,1306,10,709
623,19,47,0.453172205,724,600,1789,8,701
542,18,61,0.420577617,642,466,2679,11,566
293,36,58,0.436129032,437,338,2602,9,482
364,21,62,0.444582814,446,357,1281,14,439
542,18,61,0.420577617,642,466,2590,11,566
448,21,62,0.425985091,539,400,901,13,491
182,56,64,0.348464619,488,261,1202,21,567
294,35,55,0.439839572,419,329,551,9,454
190,50,62,0.380952381,364,224,1279,10,398
297,40,65,0.413587604,492,347,1563,17,542
636,19,53,0.443346008,732,583,1379,12,679
693,30,52,0.444078947,845,675,3565,9,827
283,40,57,0.438356164,410,320,1215,9,447
632,17,55,0.439417178,731,573,5203,11,672
639,13,49,0.446646341,726,586,441,10,673
534,20,60,0.421875,629,459,1285,12,554
709,30,53,0.444515715,866,693,844,10,850
186,50,63,0.375652174,359,216,1214,10,389
247,45,59,0.422619048,388,284,1483,11,425
296,32,55,0.444297082,419,335,568,11,458
663,19,49,0.452533904,767,634,1831,9,738
189,47,61,0.382608696,355,220,3367,10,386
306,24,63,0.444915254,393,315,2105,8,402
559,18,57,0.426040744,648,481,707,11,570
639,13,48,0.447488584,726,588,526,10,675
623,17,54,0.438087774,717,559,1517,10,653
291,34,56,0.436213992,411,318,1140,9,438
300,27,57,0.445205479,405,325,1316,6,430
655,13,51,0.450909091,755,620,3889,10,720
636,12,47,0.449025487,735,599,2365,7,698
496,20,62,0.424926398,586,433,2627,12,523
711,29,54,0.445945946,861,693,3041,9,843
622,17,53,0.441588785,717,567,1028,10,662
207,67,75,0.360742706,723,408,964,16,924
216,75,79,0.355574324,763,421,3234,11,968
225,94,95,0.385185185,1079,676,3773,18,1530
206,67,77,0.351717902,717,389,2120,15,900
219,79,70,0.359223301,792,444,427,15,1017
171,75,79,0.346883469,723,384,4079,15,936
127,150,130,0.44235589,890,706,1132,17,1469
133,190,135,0.447178872,921,745,1644,26,1533
167,40,45,0.371671991,590,349,6827,12,772
50,35,29,0.36,176,99,2625,9,225
44,33,25,0.387096774,152,96,5489,8,204
136,22,37,0.40753828,503,346,2582,7,713
46,35,29,0.381322957,159,98,652,7,211
91,38,35,0.381034483,359,221,3133,6,489
37,28,26,0.404878049,122,83,530,7,168
138,20,40,0.396135266,500,328,3066,8,690
46,35,29,0.381322957,159,98,3162,6,211
111,22,32,0.422848665,389,285,1951,4,563
138,20,40,0.396614268,499,328,1887,9,689
138,20,40,0.396614268,499,328,1632,7,689
148,23,43,0.393133998,548,355,7291,12,755
91,38,33,0.380136986,362,222,7484,3,493
52,35,28,0.356687898,202,112,4172,7,262
79,12,20,0.457350272,299,252,1274,4,472
73,11,16,0.454724409,277,231,1268,2,435
108,21,35,0.427284427,445,332,1745,8,669
133,22,36,0.408163265,493,340,1669,9,700
136,21,37,0.407821229,530,365,3615,8,759
724,32,56,0.452337583,902,745,1410,14,923
704,34,50,0.450090744,909,744,4153,15,949
739,31,58,0.452423698,915,756,6550,17,932
777,32,72,0.438706312,1076,841,4872,23,1140
772,32,75,0.438947368,1066,834,19012,24,1128
737,34,52,0.441635288,1038,821,919,19,1122
736,31,58,0.452612394,901,745,4605,15,910
721,33,54,0.452409639,909,751,2757,16,939
719,33,53,0.450147493,932,763,3495,15,976
719,32,55,0.451100244,898,738,855,14,917
729,35,52,0.444254835,977,781,5259,16,1029
657,34,52,0.435928878,920,711,1984,16,974
684,33,50,0.445068664,889,713,4748,11,918
679,35,53,0.441297935,947,748,2026,15,1016
728,31,58,0.448235975,954,775,5898,18,1001
730,32,57,0.452453059,904,747,2275,14,921
346,19,61,0.440903054,421,332,1297,17,407
411,19,60,0.436470588,479,371,1404,15,439
754,23,73,0.450819672,871,715,4505,24,832
634,19,54,0.441310976,733,579,1563,13,678
38,23,27,0.414225941,140,99,544,4,201
447,36,42,0.439243924,623,488,4238,7,664
122,31,25,0.389273356,353,225,1439,3,456
482,37,48,0.437080537,671,521,3277,8,710
482,37,48,0.437080537,671,521,796,16,710
482,37,48,0.437080537,671,521,31791,8,710
482,37,48,0.437080537,671,521,1969,12,710
482,37,48,0.437080537,671,521,1457,8,710
482,37,48,0.437080537,671,521,5145,16,710
482,37,48,0.437080537,671,521,9918,9,710
488,37,47,0.436108821,684,529,7888,7,725
40,18,23,0.418502203,132,95,1316,4,187
205,27,30,0.387964149,478,303,2436,4,576
607,34,53,0.427148194,920,686,685,18,999
264,32,32,0.433160622,547,418,2784,3,701
197,32,33,0.410579345,468,326,1100,3,597
167,91,95,0.384121893,768,479,1381,15,1080
203,102,84,0.394150418,870,566,1934,19,1233
159,88,103,0.384236453,750,468,1377,15,1059
216,89,90,0.402723735,921,621,1537,19,1326
213,91,90,0.401455026,905,607,951,19,1299
167,95,92,0.387689848,766,485,2678,14,1084
166,90,94,0.385113269,760,476,2793,15,1070
220,62,92,0.361757106,988,560,1873,21,1328
198,70,93,0.359397418,893,501,735,16,1196
159,85,107,0.378648874,745,454,1376,16,1040
167,84,99,0.371332775,750,443,963,16,1026
168,80,107,0.372907154,824,490,955,19,1146
200,67,92,0.357804704,901,502,1932,16,1203
218,65,92,0.361020275,977,552,1403,18,1311
206,67,92,0.358126722,932,520,1027,16,1246
192,32,51,0.375985977,712,429,4095,12,949
191,26,53,0.393755421,699,454,8031,9,962
181,25,54,0.390057361,638,408,5550,12,865
156,24,44,0.404527559,605,411,3650,11,860
195,25,55,0.380804954,800,492,1459,10,1097
192,26,54,0.394472362,723,471,891,11,1002
191,29,51,0.394551845,689,449,4967,12,947
194,28,55,0.386768448,723,456,867,10,985
182,27,56,0.388938448,685,436,2062,10,939
119,12,41,0.355305466,401,221,970,13,503
187,26,54,0.392539964,684,442,1449,10,939
172,29,46,0.379837067,609,373,1100,10,810
195,26,54,0.393211921,733,475,3133,10,1013
186,26,53,0.391066545,668,429,4033,12,911
185,25,53,0.392523364,650,420,5895,13,885
177,75,72,0.34369287,718,376,1305,13,917
176,74,80,0.345437616,703,371,2551,16,898
129,17,45,0.342931937,502,262,1730,14,635
186,27,55,0.389875666,687,439,7007,11,940
178,27,53,0.388045541,645,409,1587,11,876
191,30,53,0.387317909,715,452,2267,12,976
176,72,76,0.343490305,711,372,2197,15,907
172,29,46,0.379837067,609,373,1059,9,810
173,20,46,0.385480573,601,377,5792,17,805
223,30,66,0.366573034,902,522,3412,13,1201
223,30,66,0.366573034,902,522,845,13,1201
189,27,56,0.387237762,701,443,3993,10,955
170,15,45,0.386993603,575,363,5628,13,768
172,29,46,0.379837067,609,373,1100,10,810
190,29,51,0.393109541,687,445,2248,12,942
172,29,46,0.379837067,609,373,1325,10,810
191,29,51,0.394575678,692,451,1760,12,952
182,75,72,0.342440801,722,376,2319,14,916
177,71,64,0.342250923,713,371,1153,11,907
192,26,54,0.392887384,717,464,1882,10,989
196,26,54,0.3925,729,471,3368,10,1004
196,26,54,0.3925,729,471,2943,10,1004
191,29,51,0.394575678,692,451,1886,12,952
200,28,52,0.391162029,744,478,2436,10,1022
181,21,46,0.392822502,626,405,4029,14,850
190,28,56,0.387208297,709,448,3421,10,967
330,28,45,0.428979981,599,450,3513,24,719
330,28,45,0.428979981,599,450,1042,26,719
392,32,47,0.436933223,683,530,1722,23,821
330,28,45,0.428979981,599,450,2666,26,719
288,29,43,0.437644342,487,379,2224,27,578
414,35,55,0.43488746,703,541,4319,31,830
330,28,45,0.428979981,599,450,2012,24,719
359,35,51,0.434550312,635,488,3901,28,764
418,33,51,0.437350359,705,548,1210,29,835
395,36,63,0.443946188,620,495,1591,35,720
395,32,54,0.435853866,664,513,1624,30,782
290,28,44,0.439772727,493,387,2053,24,590
395,36,63,0.443946188,620,495,7754,31,720
395,36,63,0.443946188,620,495,4060,31,720
330,28,45,0.428979981,599,450,1555,26,719
436,37,72,0.444249342,633,506,5259,32,703
199,39,69,0.45124283,287,236,2653,33,324
372,30,48,0.432013769,660,502,5318,23,790
243,21,35,0.400972053,493,330,1900,18,580
330,28,45,0.428979981,599,450,2233,25,719
325,28,43,0.426136364,606,450,2014,19,731
298,27,42,0.423036649,551,404,4190,19,657
301,30,46,0.441014333,507,400,23904,25,606
278,28,41,0.433649289,478,366,5505,24,566
376,36,51,0.435609334,653,504,6090,30,781
293,30,45,0.438496583,493,385,9806,24,585
330,28,45,0.428979981,599,450,4114,24,719
117,246,115,0.434068512,1206,925,1333,19,2014
117,246,115,0.434068512,1206,925,4719,18,2014
117,246,115,0.434068512,1206,925,1587,16,2014
117,246,115,0.434068512,1206,925,1609,15,2014
117,246,115,0.434068512,1206,925,1684,15,2014
117,246,115,0.434068512,1206,925,1684,15,2014
117,246,115,0.434068512,1206,925,1838,17,2014
118,116,105,0.447470817,852,690,882,15,1424
106,114,112,0.458752515,538,456,4843,13,888
115,140,124,0.437967115,752,586,2798,15,1223
114,158,127,0.440956652,748,590,6324,15,1224
56,29,64,0.501657459,451,454,1262,12,849
118,187,129,0.447171097,811,656,3907,15,1349
114,165,127,0.455081001,740,618,1975,15,1244
116,177,127,0.446657183,778,628,3643,15,1290
124,160,114,0.444038929,914,730,1806,17,1520
115,178,130,0.444287729,788,630,3740,23,1303
118,187,129,0.445652174,816,656,2540,17,1354
119,249,167,0.465387252,780,679,1814,13,1340
114,229,161,0.473870056,745,671,5277,13,1302
106,203,145,0.477982386,652,597,1757,14,1143
75,152,127,0.520594966,419,455,1776,6,799
55,131,116,0.537142857,324,376,810,5,645
58,146,139,0.535956581,342,395,1987,5,679
74,149,125,0.517365269,403,432,1988,4,761
71,154,135,0.529761905,395,445,1462,4,769
56,145,136,0.544,342,408,443,6,694
46,91,104,0.531548757,245,278,587,2,477
75,153,129,0.519721578,414,448,3286,6,787
52,131,111,0.545454545,325,390,1234,4,663
66,143,121,0.538255034,344,401,5434,12,679
74,150,127,0.528484848,389,436,2237,4,751
58,148,131,0.540616246,328,386,796,4,656
105,53,41,0.46035503,456,389,1637,28,740
157,67,53,0.424444444,518,382,4751,5,743
185,48,50,0.423076923,705,517,1955,6,1037
198,84,70,0.41318328,730,514,1316,8,1046
151,64,50,0.43236715,470,358,3128,7,677
183,72,62,0.413297394,653,460,3052,9,930
216,78,66,0.416017009,824,587,3457,7,1195
148,64,46,0.439146801,447,350,7266,6,649
155,67,52,0.423728814,510,375,3056,5,730
148,64,46,0.439146801,447,350,3695,5,649
205,85,72,0.413899614,759,536,2558,8,1090
197,84,70,0.413376309,728,513,1438,8,1044
124,61,57,0.446345257,356,287,2454,6,519
198,83,69,0.414536741,733,519,2470,9,1054
140,65,46,0.434065934,412,316,3395,5,588
151,64,50,0.43236715,470,358,760,5,677
189,83,68,0.417935702,688,494,4742,8,993
223,90,77,0.418983051,857,618,2052,8,1252
160,67,53,0.422535211,533,390,1781,5,763
198,61,56,0.412711183,730,513,4251,10,1045
148,66,49,0.435582822,460,355,1824,5,667
157,67,53,0.424444444,518,382,3554,7,743
147,66,49,0.441890166,437,346,3687,7,636
223,90,76,0.418194162,857,616,2617,8,1250
184,51,50,0.420289855,720,522,1322,6,1058
223,90,76,0.418032787,852,612,1554,16,1241
199,59,58,0.413522013,746,526,1778,8,1073
165,69,54,0.420408163,568,412,2128,14,815
175,64,54,0.416996047,590,422,3372,6,837
181,50,50,0.422442244,700,512,950,5,1031
175,64,54,0.416996047,590,422,9350,5,837
162,68,53,0.421610169,546,398,4953,6,782
175,64,54,0.416996047,590,422,1865,6,837
131,67,56,0.438066465,372,290,1292,5,531
175,64,54,0.416996047,590,422,5985,5,837
175,64,54,0.416996047,590,422,4511,5,837
199,59,58,0.413522013,746,526,2151,8,1073
148,64,46,0.439146801,447,350,2356,5,649
134,51,49,0.450097847,562,460,4942,11,888
141,63,46,0.431848853,421,320,3763,5,600
176,69,58,0.41069723,617,430,5141,7,871
205,85,71,0.414032382,760,537,1241,8,1092
129,67,53,0.433283358,378,289,2152,6,538
195,83,66,0.416319734,701,500,3527,15,1006
137,66,53,0.438028169,399,311,2202,5,573
131,69,57,0.437593985,374,291,2217,5,534
155,66,51,0.426076834,493,366,3828,5,704
197,83,69,0.416530278,713,509,2074,8,1025
151,64,51,0.432727273,468,357,2846,5,674
141,52,48,0.436697248,614,476,1330,7,949
142,68,49,0.429149798,423,318,3429,5,599
195,83,66,0.416319734,701,500,3115,7,1006
190,83,66,0.415189873,693,492,3493,8,995
164,73,59,0.434343434,504,387,950,7,727
179,84,69,0.40776699,671,462,912,9,954
199,82,82,0.437463642,967,752,3666,6,1520
193,87,71,0.435025098,1013,780,670,7,1600
187,87,77,0.437919463,1005,783,2235,6,1601
226,83,79,0.43626883,973,753,1475,9,1500
126,57,45,0.448305821,635,516,1575,4,1025
133,58,46,0.450790861,625,513,4932,4,1005
182,89,68,0.42487617,1045,772,2664,4,1635
132,56,49,0.439102564,700,548,1847,12,1116
203,84,83,0.441160067,1002,791,2259,6,1590
208,83,84,0.437070938,984,764,3499,8,1540
200,86,79,0.441225627,1003,792,2807,14,1595
201,88,80,0.443093923,1008,802,2707,6,1609
200,82,83,0.437356322,979,761,1847,6,1540
207,91,87,0.4420648,1016,805,5808,9,1614
210,81,83,0.438426454,985,769,2583,7,1544
201,88,82,0.443030973,1007,801,708,6,1607
182,89,68,0.42487617,1045,772,4978,4,1635
182,89,68,0.42487617,1045,772,5029,4,1635
122,48,45,0.424045491,709,522,2495,3,1109
187,81,85,0.367899948,1213,706,3881,12,1732
187,81,85,0.367899948,1213,706,4196,11,1732
84,70,62,0.398203593,603,399,716,14,918
61,61,52,0.394153226,601,391,1394,9,931
46,134,83,0.530730897,565,639,411,11,1158
118,131,91,0.408235892,1164,803,1425,17,1849
117,190,87,0.42412993,1241,914,1498,16,2038
118,131,91,0.408235892,1164,803,353,19,1849
108,148,93,0.428712871,1154,866,3333,15,1912
75,198,160,0.473138549,559,502,2767,15,986
68,101,86,0.517985612,268,288,908,12,488
68,101,86,0.517985612,268,288,3990,12,488
105,98,75,0.494296578,266,260,694,22,421
105,98,75,0.494296578,266,260,4628,21,421
68,101,90,0.521452145,290,316,2434,9,538
74,95,77,0.516071429,271,289,2385,14,486
159,116,71,0.358278146,969,541,2889,17,1351
171,173,70,0.356639248,1095,607,1091,17,1531
157,79,68,0.363468635,1035,591,19880,12,1469
136,125,59,0.337112623,877,446,1500,18,1187
171,166,69,0.354896142,1087,598,5163,18,1514
157,83,68,0.362790698,959,546,2635,13,1348
140,108,66,0.348785872,885,474,38349,16,1219
151,82,65,0.366315789,903,522,1749,14,1274
152,81,66,0.369788107,922,541,748,16,1311
152,81,66,0.369788107,922,541,832,13,1311
152,81,66,0.369788107,922,541,2519,13,1311
171,173,70,0.359183673,1099,616,3839,17,1544
80,80,63,0.375,545,327,4151,17,792
58,104,66,0.358683314,565,316,7260,12,823
60,92,60,0.359703337,518,291,918,13,749
79,67,63,0.395767196,571,374,5551,12,866
59,102,62,0.337628866,514,262,1004,15,717
59,100,62,0.349288486,503,270,1430,13,714
41,149,91,0.380825566,465,286,1826,9,710
55,161,92,0.338963964,587,301,1242,13,833
68,135,69,0.338535414,551,282,976,17,765
42,199,60,0.329230769,436,214,1182,12,608
69,108,60,0.358669834,540,302,1399,15,773
89,73,59,0.380757421,605,372,4193,15,888
40,194,60,0.324881141,426,205,9736,19,591
49,299,61,0.314482759,497,228,1710,15,676
49,302,62,0.313186813,500,228,1462,11,679
43,294,56,0.307807808,461,205,6403,8,623
11,221,42,0.410071942,82,57,1254,8,128
15,245,42,0.388535032,96,61,1173,7,142
14,18,18,0.405405405,44,30,23678,5,60
14,18,18,0.405405405,44,30,31862,5,60
42,103,18,0.354378819,317,174,1022,2,449
66,156,24,0.358208955,387,216,3114,5,537
70,260,60,0.31641791,687,318,1044,12,935
61,158,27,0.338582677,420,215,846,7,574
65,175,30,0.338278932,446,228,1218,6,609
47,106,21,0.358299595,317,177,935,4,447
45,101,17,0.343283582,352,184,783,6,491
81,221,62,0.320790216,722,341,3105,11,982
55,153,28,0.333860759,421,211,1185,4,577
70,195,33,0.337349398,495,252,1553,7,677
73,195,38,0.342412451,507,264,3368,7,698
171,212,63,0.316339066,1113,515,1155,17,1457
162,160,58,0.344483986,921,484,2237,10,1243
168,183,56,0.324,1014,486,2200,15,1332
73,129,26,0.349719101,463,249,683,8,639
154,162,56,0.331135531,913,452,2234,9,1211
181,176,61,0.336109459,1116,565,3960,10,1500
184,175,67,0.348339899,1158,619,33902,20,1593
170,200,60,0.314826113,1123,516,474,18,1469
170,200,60,0.314826113,1123,516,782,17,1469
144,144,51,0.325903151,877,424,1015,8,1157
93,165,32,0.345280765,548,289,609,7,744
103,125,31,0.353299492,637,348,1504,7,882
81,169,32,0.341365462,492,255,711,6,666
159,159,61,0.351145038,935,506,1125,9,1282
184,174,68,0.355197332,1160,639,3545,13,1615
184,174,68,0.355197332,1160,639,5408,15,1615
157,98,45,0.382333109,916,567,1208,8,1326
188,174,67,0.356086462,1132,626,1658,13,1570
184,175,68,0.355913381,1160,641,3704,14,1617
76,96,27,0.40516129,461,314,1794,6,699
219,119,75,0.37732342,1340,812,596,11,1933
186,161,68,0.363749224,1025,586,2907,11,1425
123,91,35,0.379254457,766,468,558,7,1111
146,142,54,0.348357525,853,456,759,8,1163
179,177,67,0.351904491,1140,619,2931,13,1580
156,108,69,0.497191011,716,708,2259,15,1268
144,99,64,0.482087227,665,619,2609,16,1140
143,97,67,0.48443432,679,638,1920,12,1174
85,92,76,0.502030869,613,618,1167,7,1146
151,103,65,0.504950495,700,714,759,10,1263
149,108,66,0.484295106,706,663,2261,12,1220
157,112,66,0.490168539,726,698,803,16,1267
117,94,74,0.520607375,884,960,331,15,1727
40,88,88,0.511851377,762,799,1318,13,1521
85,78,77,0.476301476,674,613,2947,13,1202
85,78,76,0.483993902,677,635,3064,12,1227
82,74,73,0.484202792,702,659,1473,12,1279
86,62,79,0.496024465,824,811,737,12,1549
85,89,79,0.465053763,597,519,2015,12,1031
81,79,76,0.478632479,610,560,2439,11,1089
101,76,86,0.497234791,1000,989,1437,16,1888
88,91,82,0.472927242,623,559,1885,11,1094
140,141,64,0.493122421,737,717,2678,12,1314
75,158,60,0.514418605,522,553,1497,9,1000
142,142,62,0.494873548,739,724,7713,11,1321
132,158,69,0.493871665,702,685,1167,10,1255
74,253,80,0.529895776,857,966,3200,13,1749
64,310,76,0.519357195,658,711,801,11,1305
74,253,80,0.529895776,857,966,2243,13,1749
43,210,58,0.526362039,539,599,4014,14,1095
66,105,62,0.527140459,845,942,1320,14,1721
59,209,81,0.49439528,857,838,776,12,1636
22,249,64,0.485074627,345,325,729,9,648
140,83,53,0.513578275,609,643,1065,10,1112
151,94,66,0.505915101,710,727,1654,9,1286
59,82,69,0.508571429,602,623,408,8,1166
130,98,65,0.508029197,674,696,899,9,1240
45,192,76,0.52764761,504,563,1795,13,1022
49,140,88,0.523057486,755,828,499,10,1534
46,117,89,0.521283563,731,796,719,15,1481
32,88,77,0.461969576,672,577,492,6,1217
49,111,86,0.455362156,970,811,997,6,1732
46,236,82,0.494711147,621,608,774,9,1183
36,130,79,0.472709552,541,485,515,6,990
50,176,86,0.442547603,849,674,2547,9,1473
41,110,66,0.45603272,798,669,3356,6,1426
37,108,60,0.464777948,699,607,1664,6,1269
46,109,88,0.465303141,732,637,1246,10,1323
45,162,97,0.476821192,711,648,1131,9,1314
29,101,73,0.48358209,519,486,1189,5,976
25,74,63,0.477253929,632,577,618,6,1184
6,144,55,0.489711934,124,119,1092,5,237
37,115,77,0.453488372,846,702,645,8,1511
41,134,84,0.457955233,896,757,1344,8,1612
24,93,61,0.473073737,636,571,142,5,1183
30,156,77,0.468556244,600,529,913,9,1099
7,152,81,0.476,131,119,3792,5,243
67,321,120,0.477642276,771,705,427,10,1409
67,321,120,0.477642276,771,705,528,12,1409
55,346,132,0.497206704,360,356,555,18,661
80,321,138,0.46741573,474,416,2146,19,810
154,109,102,0.422736555,848,621,1168,8,1315
137,197,104,0.447166922,722,584,1072,13,1169
171,170,98,0.433974784,853,654,1547,15,1336
139,108,94,0.427581428,826,617,1023,11,1304
38,349,128,0.491827637,342,331,1770,12,635
69,327,111,0.487609912,641,610,3741,6,1182
57,304,128,0.515592516,466,496,1480,7,905
71,334,120,0.480651731,765,708,9013,11,1402
55,268,120,0.487035739,732,695,1233,9,1372
28,68,50,0.479131886,312,287,907,7,571
35,164,138,0.472746331,503,451,1093,7,919
18,115,127,0.585858586,205,290,2990,5,477
35,124,117,0.525201613,471,521,793,4,957
36,107,119,0.521988528,500,546,2025,4,1010
155,125,92,0.409012132,682,472,1152,36,999
138,197,105,0.447067784,726,587,1551,14,1175
138,242,106,0.446319018,722,582,170,14,1166
138,242,106,0.446319018,722,582,1701,14,1166
65,290,115,0.481876333,729,678,1323,9,1342
49,199,118,0.48115942,537,498,1372,9,986
40,124,107,0.516908213,500,535,1139,8,995
16,76,115,0.525846702,266,295,670,6,545
70,82,127,0.475502837,1017,922,2653,12,1869
16,78,130,0.534005038,185,212,1088,6,381
16,104,132,0.569587629,167,221,671,6,372
73,98,120,0.468599034,990,873,683,10,1790
74,115,124,0.468442386,918,809,987,20,1653
74,110,123,0.469423413,911,806,2185,19,1643
73,126,125,0.4777721,1022,935,2048,14,1884
37,194,103,0.499246988,665,663,1506,8,1291
35,228,108,0.50650289,683,701,1499,11,1349
50,277,114,0.481403509,739,686,1799,15,1375
22,181,102,0.532646048,272,310,437,5,560
29,294,89,0.503286385,529,536,1705,8,1036
32,288,95,0.503407155,583,591,1715,5,1142
32,288,95,0.503407155,583,591,1617,5,1142
32,288,95,0.503407155,583,591,1550,5,1142
1,0,3,0.117647059,30,4,1567,0,33
10,21,32,0.415730337,104,74,2332,2,168
31,38,59,0.473333333,237,213,1257,4,419
38,42,63,0.494199536,218,213,1016,9,393
63,291,101,0.500807754,618,620,1113,16,1175
67,295,102,0.497900924,598,593,2952,23,1124
58,295,100,0.497477296,498,493,1710,18,933
58,247,91,0.520679468,649,705,1921,16,1296
50,216,92,0.534117647,594,681,1251,18,1225
51,163,98,0.539823009,624,732,662,12,1305
51,166,94,0.534175334,627,719,1943,13,1295
24,172,89,0.514450867,168,178,3228,8,322
61,262,98,0.499601594,628,627,657,15,1194
58,258,91,0.505531915,581,594,834,14,1117
47,219,83,0.464673913,394,342,3574,16,689
43,193,73,0.466759003,385,337,2178,13,679
49,120,75,0.500967118,516,518,2001,13,985
51,225,80,0.504459861,500,509,1623,18,958
76,277,84,0.479966611,623,575,1256,18,1122
54,237,87,0.477732794,516,472,7088,17,934
75,245,84,0.48244898,634,591,1256,13,1150
75,245,84,0.48244898,634,591,2582,12,1150
45,119,90,0.541291905,561,662,769,10,1178
7,111,101,0.536842105,132,153,3207,5,278
21,124,108,0.474452555,288,260,991,14,527
21,124,108,0.474452555,288,260,991,7,527
