경쟁자 수,교육 수,교통 수,버퍼내폐업비율,아파트 세대수,임대료,점심저녁시간대 생활인구수,집객시설 수,타업종경쟁자,타업종비율
45,133,111,0.537157757,18258,1163,26677.27886,3,722,0.941329857
44,116,97,0.502824859,20863,990,26677.27886,6,664,0.937853107
35,101,89,0.51687389,18601,892,26677.27886,13,528,0.937833037
156,101,86,0.373535156,4579,1303,40993.88901,12,1892,0.923828125
156,101,86,0.373535156,4579,1303,40993.88901,12,1892,0.923828125
112,81,66,0.369788107,4957,1233,40993.88901,14,1351,0.923444976
109,108,66,0.348785872,4666,1455,40993.88901,16,1250,0.919793966
127,173,72,0.351984385,6421,2200,40993.88901,16,1410,0.917371503
73,91,61,0.36802974,1207,934,19677.17733,15,734,0.909541512
90,73,62,0.387218045,2190,734,19677.17733,12,974,0.915413534
66,76,62,0.372619048,1937,1048,19677.17733,15,774,0.921428571
82,106,65,0.354143019,1045,6211,19677.17733,14,799,0.90692395
73,62,63,0.393004115,2190,1048,19677.17733,14,899,0.924897119
73,52,61,0.397139714,1207,845,19677.17733,13,836,0.919691969
76,97,60,0.367132867,1207,1271,19677.17733,14,782,0.911421911
72,77,63,0.377701934,1937,3240,19677.17733,14,807,0.918088737
77,162,92,0.336757991,1005,1481,14380.88502,14,799,0.912100457
76,176,91,0.393724696,1005,4224,14380.88502,12,912,0.923076923
53,158,96,0.354411765,182,2037,16595.98649,12,627,0.922058824
32,118,74,0.403149606,1265,1343,14703.70065,8,603,0.949606299
72,157,71,0.32994186,854,4296,15798.86142,14,616,0.895348837
87,132,76,0.32304038,966,980,15798.86142,17,755,0.896674584
37,132,62,0.344578313,1096,3816,19795.33566,8,378,0.910843373
48,178,61,0.324770642,1218,955,19795.33566,9,497,0.911926606
39,213,54,0.337236534,4091,502,19795.33566,7,388,0.908665105
78,223,45,0.320754717,8108,1481,31098.29863,11,664,0.894878706
76,283,54,0.316872428,9277,1974,31098.29863,10,653,0.895747599
82,306,62,0.320293399,9858,1995,31098.29863,15,736,0.899755501
73,286,53,0.320863309,9730,1904,31098.29863,8,622,0.894964029
54,177,37,0.319148936,7334,2784,31098.29863,12,416,0.885106383
76,283,54,0.316872428,9277,5522,31098.29863,16,653,0.895747599
71,176,38,0.319054653,6471,2031,31098.29863,8,606,0.895125554
11,60,30,0.404411765,8274,7273,33973.95061,9,125,0.919117647
20,247,44,0.387254902,12693,2904,33973.95061,7,184,0.901960784
15,237,43,0.390728477,13163,4133,33973.95061,8,136,0.900662252
68,173,30,0.352678571,7525,1658,19131.085,4,604,0.898809524
102,224,61,0.320488722,5572,823,19131.085,13,962,0.904135338
102,209,60,0.32239925,5572,2611,19131.085,11,965,0.904404873
62,174,30,0.334821429,6377,914,19131.085,6,610,0.907738095
50,145,24,0.349823322,4849,2630,19131.085,4,516,0.911660777
86,127,31,0.329054842,2705,1658,19131.085,6,771,0.899649942
41,107,20,0.359408034,4073,709,19131.085,3,432,0.913319239
71,106,36,0.318313953,5117,2239,19131.085,15,617,0.896802326
102,209,60,0.32239925,5572,949,19131.085,11,965,0.904404873
87,315,59,0.316684378,7039,471,19131.085,12,854,0.907545165
135,176,61,0.336109459,7491,18671,23329.60797,10,1546,0.91969066
135,176,61,0.336109459,7491,3723,23329.60797,10,1546,0.91969066
97,95,44,0.371912491,5638,914,28056.87549,7,1320,0.931545519
73,46,39,0.408783784,3296,2197,28056.87549,4,1111,0.938344595
135,173,70,0.358677686,8631,7506,28056.87549,13,1680,0.925619835
94,81,44,0.385783299,5069,2674,28056.87549,5,1355,0.935127674
78,125,38,0.34938704,7491,2151,28056.87549,8,1064,0.931698774
65,113,67,0.497264022,5896,2129,20116.34637,16,1397,0.955540356
61,97,66,0.482549317,5458,3117,20116.34637,14,1257,0.953717754
58,96,67,0.484145398,5458,2967,20116.34637,13,1235,0.955143078
33,112,76,0.487360971,11008,774,17915.96462,9,956,0.966632963
33,112,76,0.487360971,11008,826,17915.96462,7,956,0.966632963
43,132,62,0.501278772,9414,3347,17915.96462,16,1130,0.963341858
73,94,74,0.520607375,10225,1092,19023.37135,16,1771,0.960412148
64,94,85,0.533787621,11463,1787,43038.28137,14,1697,0.963657013
55,98,94,0.52195122,11049,829,43038.28137,17,1585,0.966463415
46,90,84,0.46619842,3624,1111,32500.0954,11,1093,0.959613696
82,134,75,0.512419006,13387,736,30713.91024,13,1770,0.955723542
80,134,74,0.517534538,13335,1612,30713.91024,14,1802,0.95749203
78,131,73,0.520844327,10996,1586,30713.91024,19,1817,0.95883905
50,195,71,0.52817574,22859,865,30713.91024,13,997,0.952244508
52,163,69,0.492483894,10415,1069,15497.83875,14,1345,0.96277738
40,206,54,0.511363636,20100,673,19726.04428,14,1016,0.962121212
79,87,60,0.540951123,8937,1274,19726.04428,18,1435,0.947820343
77,227,78,0.500629723,8918,1164,33995.93147,8,1511,0.951511335
84,212,87,0.48988622,6131,876,33995.93147,13,1498,0.946902655
35,88,48,0.496749025,9472,1368,22158.3917,6,734,0.954486346
57,94,64,0.502103787,5894,380,22158.3917,11,1369,0.96002805
34,69,50,0.521878335,9422,1634,12803.05292,7,903,0.963713981
50,190,80,0.531753555,21244,884,21634.83018,15,1005,0.952606635
46,198,74,0.538248848,23532,3484,21634.83018,14,1039,0.957603687
41,100,70,0.486288848,11055,934,18428.03924,5,1053,0.962522852
53,188,84,0.453697535,14345,1600,10442.05896,9,1448,0.964690207
60,100,51,0.464798851,6424,847,17751.98874,6,1332,0.956896552
61,97,53,0.463432295,6585,774,17751.98874,7,1320,0.955829109
43,211,83,0.444938821,14929,611,17360.79085,15,856,0.952169077
68,145,97,0.452038369,7282,791,27016.92851,10,1600,0.959232614
61,105,80,0.485418627,11781,1408,23521.13493,7,1002,0.94261524
94,169,100,0.475397974,14931,959,23521.13493,10,1288,0.931982634
62,119,79,0.476864967,8183,1415,23521.13493,6,997,0.941454202
93,169,96,0.477239354,14513,1220,23521.13493,9,1269,0.931718062
61,101,77,0.478672986,8484,629,17713.32909,8,994,0.942180095
48,115,71,0.493757094,8281,1943,17713.32909,8,833,0.945516459
83,146,101,0.475171887,12945,877,17713.32909,7,1226,0.936592819
83,146,101,0.475171887,12945,746,17713.32909,9,1226,0.936592819
49,83,74,0.477498093,2522,1906,10572.78467,8,1262,0.962623951
53,94,78,0.470326409,3635,676,10572.78467,11,1295,0.960682493
39,212,87,0.450292398,16099,3656,32918.18862,13,816,0.954385965
14,144,55,0.489711934,17491,1278,15909.35032,5,229,0.942386831
20,183,71,0.46,19001,662,15909.35032,6,330,0.942857143
20,183,71,0.46,19001,1325,15909.35032,6,330,0.942857143
14,144,55,0.489711934,17491,1190,15909.35032,13,229,0.942386831
10,128,63,0.448087432,16655,688,15909.35032,6,173,0.945355191
14,144,55,0.489711934,17491,678,15909.35032,6,229,0.942386831
82,123,94,0.441103992,7184,1110,24959.37612,8,1947,0.959586003
69,136,91,0.435530086,4627,617,24959.37612,11,1676,0.960458453
56,108,70,0.459874389,3717,774,18553.493,6,1377,0.960921144
52,96,62,0.47016129,2600,1239,18553.493,5,1188,0.958064516
65,152,97,0.45046729,8430,1201,38398.03374,11,1540,0.959501558
62,166,91,0.452867502,8404,819,38398.03374,9,1455,0.959129862
63,154,97,0.454262601,7163,7205,38398.03374,10,1544,0.960796515
63,159,92,0.456662354,7447,2176,38398.03374,9,1483,0.959249677
62,166,90,0.451083388,8162,819,38398.03374,9,1461,0.959290873
47,325,117,0.522702104,29728,3478,11278.10094,9,856,0.947951274
28,297,117,0.465437788,21486,1127,11432.94307,13,623,0.956989247
47,84,76,0.429859719,2979,3463,25115.11668,9,951,0.952905812
50,89,85,0.452618454,4424,911,25115.11668,10,752,0.93765586
80,177,100,0.442559753,8064,1549,14918.87422,13,1217,0.938319198
86,186,96,0.441826215,8064,1380,14918.87422,12,1272,0.936671576
57,101,98,0.421052632,7781,1585,14918.87422,11,1216,0.955223881
24,173,116,0.454545455,20367,1255,17723.4327,8,537,0.957219251
17,87,90,0.440425532,4518,833,14397.35925,6,453,0.963829787
52,304,128,0.515592516,32078,1424,31444.23906,7,910,0.945945946
63,319,117,0.484677419,32592,3117,31444.23906,7,1177,0.949193548
67,320,113,0.485736315,32805,1511,31444.23906,6,1230,0.948342328
77,334,120,0.480651731,30942,4786,19015.55315,13,1396,0.94772573
77,334,120,0.480651731,30942,10994,19015.55315,9,1396,0.94772573
68,297,118,0.491052255,22337,465,19015.55315,9,1329,0.951324266
69,330,127,0.48838897,23238,1249,19015.55315,9,1309,0.949927431
77,334,120,0.480651731,30942,1113,19015.55315,9,1396,0.94772573
77,334,120,0.480651731,30942,701,19015.55315,11,1396,0.94772573
69,309,117,0.482614743,27262,1908,19015.55315,9,1369,0.95201669
77,334,120,0.480651731,30942,623,19015.55315,9,1396,0.94772573
80,304,131,0.475366178,24299,1216,23326.5946,11,1422,0.946737683
19,110,130,0.571240106,10105,1547,11181.31156,6,739,0.974934037
39,107,120,0.524545455,10506,972,6622.388197,4,1061,0.964545455
86,244,108,0.444104135,8614,1994,26470.52405,15,1220,0.934150077
82,242,105,0.446236559,8409,935,26470.52405,16,1220,0.937019969
90,148,98,0.42198309,5838,1010,26470.52405,40,1211,0.930822444
59,199,118,0.48115942,16913,1085,34226.22895,11,976,0.942995169
65,215,111,0.466216216,17517,2339,34226.22895,13,1119,0.945101351
45,197,96,0.467899891,15387,569,34226.22895,10,874,0.951033732
62,200,102,0.473491773,15431,705,34226.22895,9,1032,0.943327239
45,192,95,0.466165414,15886,2394,34226.22895,10,886,0.951664876
35,87,47,0.510309278,5923,963,25308.72175,7,935,0.963917526
29,87,59,0.520670391,6351,660,25308.72175,8,866,0.967597765
37,97,61,0.486095662,10629,739,25308.72175,3,862,0.958843159
62,121,99,0.518768046,7228,1101,17671.14532,9,977,0.940327238
22,71,114,0.527777778,9009,1449,11347.81163,8,554,0.961805556
22,71,116,0.528896673,9009,675,11347.81163,10,549,0.961471103
77,115,124,0.468442386,4397,1068,17429.82211,16,1650,0.955414013
88,117,115,0.466083151,745,9274,23076.62305,7,1740,0.951859956
64,314,127,0.476443769,20396,486,34991.12653,10,1252,0.951367781
39,257,113,0.517396184,23243,1498,19119.18042,6,852,0.956228956
61,283,88,0.481318681,29091,2624,19119.18042,7,1304,0.955311355
16,39,64,0.483296214,1259,894,16107.99642,4,433,0.964365256
57,298,101,0.497326203,21169,634,12508.72012,17,1065,0.949197861
51,277,106,0.483775811,19039,866,12508.72012,19,966,0.949852507
62,137,94,0.553938356,18396,1096,24802.59456,10,1106,0.946917808
77,147,93,0.546687949,18924,1653,24802.59456,10,1176,0.938547486
77,182,89,0.537082315,17509,671,24802.59456,14,1150,0.937245314
80,164,93,0.533333333,15360,1327,24802.59456,14,1225,0.938697318
80,164,93,0.533333333,15360,827,24802.59456,15,1225,0.938697318
76,123,84,0.534668721,8089,564,24802.59456,8,1222,0.941448382
75,246,92,0.508513932,16902,952,24802.59456,16,1217,0.941950464
80,164,93,0.533333333,15360,1400,24802.59456,17,1225,0.938697318
78,134,97,0.538692712,10207,827,24802.59456,9,1253,0.941397446
82,247,91,0.520679468,19369,1657,24802.59456,17,1272,0.9394387
65,275,94,0.503220612,18959,1196,17424.02814,17,1177,0.947665056
62,258,91,0.505531915,16710,744,17424.02814,22,1113,0.947234043
51,190,72,0.47,22759,2221,21363.76051,17,649,0.927142857
46,202,82,0.474967908,22958,718,21363.76051,11,733,0.940949936
50,195,73,0.466573816,22958,912,21363.76051,12,668,0.930362117
57,123,76,0.48048048,10811,964,25801.91421,15,942,0.942942943
56,120,75,0.499511241,7249,2001,25801.91421,13,967,0.945259042
55,135,92,0.498211091,5870,1371,25801.91421,14,1063,0.950805009
91,131,112,0.488848704,5379,1350,25801.91421,18,1568,0.945147679
54,129,91,0.501828154,5870,771,25801.91421,17,1040,0.950639854
62,219,71,0.465686275,27051,1129,26965.18256,12,754,0.924019608
59,209,68,0.464239272,24284,2820,26965.18256,11,710,0.923276983
53,195,71,0.473239437,27051,978,26965.18256,12,657,0.925352113
49,198,70,0.473988439,24788,835,26965.18256,10,643,0.929190751
51,146,68,0.470180305,21898,550,26965.18256,5,670,0.92926491
74,223,79,0.498591549,18405,703,26965.18256,18,991,0.930516432
62,219,71,0.465686275,27051,1827,26965.18256,12,754,0.924019608
73,245,84,0.48244898,18883,1291,19830.94336,14,1152,0.940408163
70,252,91,0.484046693,21467,2074,19830.94336,21,1215,0.945525292
68,121,105,0.536685903,14948,513,18323.99703,8,1145,0.943940643
12,86,93,0.507163324,23308,1014,21161.56927,5,337,0.965616046
9,83,87,0.482758621,18454,1292,17177.67758,5,310,0.971786834
25,124,108,0.474452555,21640,3427,21882.43152,8,523,0.954379562
25,124,108,0.474452555,21640,4195,21882.43152,9,523,0.954379562
78,165,116,0.481420314,20469,774,40842.28185,10,1133,0.935590421
68,177,115,0.471644612,18426,863,40842.28185,9,990,0.935727788
77,168,114,0.477599324,17867,1664,40842.28185,8,1106,0.934911243
80,173,117,0.48097166,19670,955,40842.28185,9,1155,0.935222672
69,164,117,0.468390805,17739,1452,40842.28185,10,975,0.933908046
8,122,51,0.495934959,11945,959,40842.28185,5,115,0.93495935
33,157,108,0.478571429,22563,1485,23473.54378,13,527,0.941071429
32,121,89,0.496815287,23397,10077,23473.54378,11,439,0.932059448
31,172,100,0.474226804,33802,503,14789.86016,12,454,0.936082474
31,172,100,0.474226804,33802,1208,14789.86016,16,454,0.936082474
31,172,100,0.474226804,33802,1509,14789.86016,20,454,0.936082474
34,154,98,0.480225989,34123,1521,14789.86016,10,497,0.935969868
34,154,98,0.480225989,34123,511,14789.86016,11,497,0.935969868
21,542,52,0.528350515,17256,1063,20558.81827,4,367,0.945876289
83,663,84,0.505084746,26574,960,23678.72266,11,1392,0.943728814
27,610,87,0.537521815,31919,935,23678.72266,10,546,0.952879581
75,569,86,0.509368494,27899,2618,15255.92453,13,1366,0.947952811
90,578,88,0.503242542,28847,456,15255.92453,12,1452,0.941634241
73,495,92,0.505625879,29323,1037,15255.92453,15,1349,0.948663854
73,495,92,0.505625879,29323,725,15255.92453,12,1349,0.948663854
35,169,76,0.534383954,22156,4985,34583.80004,8,663,0.949856734
124,715,102,0.48839608,35291,1015,32208.65205,19,1815,0.93604951
63,302,87,0.520686963,24424,1219,17767.94461,13,1218,0.950819672
64,299,89,0.520494973,27654,1289,17767.94461,13,1229,0.950502707
62,210,78,0.525672372,24851,516,17767.94461,11,1165,0.949470253
33,209,83,0.512820513,27840,1386,15324.43426,5,669,0.952991453
78,351,109,0.503002001,30257,1718,17208.28579,14,1421,0.94796531
96,295,103,0.479876161,33708,856,13899.34926,17,1196,0.925696594
101,273,100,0.492255892,26556,3380,47945.47016,15,1384,0.931986532
105,266,95,0.491041805,23969,728,47945.47016,18,1402,0.930325149
120,303,92,0.485245902,28958,1407,47945.47016,16,1710,0.93442623
119,284,87,0.487944891,32097,1858,47945.47016,18,1623,0.931687715
105,266,95,0.491041805,23969,2663,47945.47016,16,1402,0.930325149
111,270,93,0.491131498,29066,4988,47945.47016,18,1524,0.932110092
120,299,94,0.484576556,27945,1169,47945.47016,16,1663,0.932697701
102,233,93,0.484697509,27798,2597,47945.47016,14,1303,0.927402135
41,131,65,0.459677419,30736,612,47945.47016,5,579,0.933870968
105,266,95,0.491041805,23969,1631,47945.47016,16,1402,0.930325149
105,266,95,0.491041805,23969,947,47945.47016,17,1402,0.930325149
86,187,96,0.471511148,32218,1063,47945.47016,15,1125,0.92898431
129,329,96,0.486363636,31244,1609,47945.47016,18,1851,0.934848485
101,231,97,0.481208548,31775,967,47945.47016,17,1256,0.925571113
44,409,102,0.494382022,33524,3334,32168.18916,10,668,0.938202247
65,154,114,0.470883534,24635,1249,41420.82633,8,931,0.934738956
71,151,116,0.471521942,24765,1357,41420.82633,11,1000,0.933706816
65,154,110,0.468531469,23239,1318,41420.82633,9,936,0.935064935
115,273,108,0.534872762,2922,958,31725.04397,14,2007,0.945805844
82,125,73,0.543537415,10393,972,31725.04397,14,1388,0.944217687
37,111,73,0.55720339,6819,3964,27511.30988,7,907,0.960805085
61,248,80,0.536630037,2496,818,21602.06247,4,1031,0.944139194
88,235,103,0.535036018,11659,835,21672.20931,13,1439,0.942370661
105,273,124,0.532397408,8423,1685,21672.20931,13,1747,0.943304536
30,102,53,0.567010309,13442,2388,21672.20931,8,552,0.948453608
33,103,67,0.556666667,13854,2726,21672.20931,8,567,0.945
63,244,101,0.534210526,4944,1746,21740.24438,8,1077,0.944736842
78,262,115,0.532643827,5734,1427,21740.24438,10,1469,0.949579832
65,247,97,0.531951641,4944,773,21740.24438,7,1093,0.943868739
61,226,98,0.531752752,5505,1985,21740.24438,5,1120,0.948348857
34,143,64,0.536585366,4675,1085,11706.96044,4,622,0.948170732
42,116,64,0.551330798,4292,1031,13732.39908,9,747,0.946768061
33,165,71,0.507430998,6418,1789,60829.6861,7,438,0.929936306
30,138,72,0.452054795,8175,6677,60829.6861,7,335,0.917808219
31,144,92,0.471923536,9282,1675,20961.26048,10,806,0.962962963
32,169,80,0.484953704,10966,1048,20961.26048,10,832,0.962962963
29,162,89,0.519897304,12806,8578,14497.79317,11,750,0.962772786
9,101,91,0.549242424,5329,782,12784.51906,7,255,0.965909091
44,160,91,0.543788187,17660,1819,7156.31802,4,938,0.955193483
44,160,91,0.543788187,17660,2533,7156.31802,6,938,0.955193483
44,160,91,0.543788187,17660,1858,7156.31802,5,938,0.955193483
56,216,96,0.517032551,18350,3363,7156.31802,11,1265,0.957607873
55,231,102,0.530338849,18132,2893,17611.706,4,1214,0.956658786
75,226,83,0.524639879,13498,705,32931.6198,9,1244,0.943138741
78,238,86,0.534139403,14246,813,32931.6198,10,1328,0.944523471
68,246,90,0.523357664,15385,895,32931.6198,9,1302,0.950364964
58,252,90,0.511953833,16986,904,32931.6198,6,1155,0.952184666
81,113,129,0.371696505,9145,1164,44978.79125,22,1092,0.930946292
89,117,130,0.37877551,10281,1279,44978.79125,20,1136,0.927346939
88,117,127,0.366208569,7982,1166,44978.79125,22,1149,0.928860146
113,156,89,0.527579162,3404,709,64012.98508,31,1845,0.942288049
44,69,58,0.526462396,1595,5875,34418.83947,8,674,0.938718663
163,143,80,0.498396408,1426,1266,34418.83947,13,1396,0.895445799
110,217,65,0.48974359,11261,5490,32364.83017,11,1450,0.929487179
99,269,96,0.550126904,14385,2428,32364.83017,14,1477,0.937182741
151,303,103,0.497799511,19182,4646,32364.83017,17,1894,0.926161369
117,198,90,0.549867608,10140,1766,23689.09175,30,2149,0.948367167
116,256,96,0.551900897,18246,626,23689.09175,29,2225,0.950448526
129,280,116,0.553297546,15916,2243,23689.09175,31,2479,0.95053681
117,236,97,0.54980761,16110,2719,23689.09175,30,2222,0.949978623
123,229,107,0.552134647,12445,306,23689.09175,30,2313,0.949507389
144,312,116,0.522380468,25395,1655,10859.5328,19,1822,0.926754832
60,147,49,0.519387755,9685,1937,16952.0564,6,920,0.93877551
101,270,106,0.55988024,15174,982,16952.0564,13,1569,0.939520958
85,222,77,0.519090171,10878,903,16952.0564,6,1146,0.930950447
68,203,76,0.516728625,13232,2042,16952.0564,6,1008,0.936802974
317,88,53,0.568189626,3916,2976,26465.70576,9,2594,0.891102714
233,86,52,0.536048689,3265,2855,26465.70576,8,1903,0.890917603
312,88,52,0.567028351,3916,1927,26465.70576,8,2545,0.89079454
259,211,119,0.523484848,3631,2325,26465.70576,13,2381,0.901893939
266,208,120,0.526101444,3631,2543,26465.70576,12,2435,0.901517956
217,82,49,0.536757301,3265,3528,26465.70576,10,1769,0.890735146
261,212,120,0.522650693,3631,3264,26465.70576,11,2410,0.902283789
371,143,83,0.558253831,3916,5738,26465.70576,14,3088,0.892743568
210,77,47,0.539103233,3265,3815,26465.70576,11,1708,0.890510949
270,70,41,0.554361306,2699,1188,26465.70576,10,2149,0.88838363
316,88,54,0.567195038,3386,1071,26465.70576,8,2586,0.89110958
364,136,78,0.558608594,3916,1813,26465.70576,13,3057,0.893598363
265,68,43,0.549916107,2699,952,26465.70576,9,2119,0.888842282
274,91,61,0.540530008,3265,1758,26465.70576,10,2292,0.893219018
244,94,65,0.535187526,3265,3252,26465.70576,11,2129,0.89717657
