인허가일자,영업상태구분코드,영업상태명,폐업일자,구,법정동,도로명전체주소,사업장명,업태구분명,좌표정보(x),좌표정보(y),행정동명,행정동코드,소재지면적,교통 수,집객시설 수,교육 수,경쟁자 수,인허가 영업,인허가 폐업,인허가 영업+폐업,타업종비율,타업종경쟁자,버퍼내폐업비율,영업기간,아파트 세대수,제곱미터 당 임대료,임대료,총생활인구수,점심저녁시간대 생활인구수,골목상권,발달상권,구분불가,전통시장,관광특구,생존확률,생존예측
20170817,0,영업/정상,,서대문구,미근동,"서울특별시 서대문구 충정로6길 59, 1층 6호 (미근동, 서소문아파트)",미동식당,일식,197144.0154,451197.976,중림동,11140680,28,140,26,60,178,1464,785,2249,0.920853713,2071,0.34904402,1810,5739,34874.3175,976,9219.931336,10053.93561,0,1,0,0,0,0.06933341,0
20191028,0,영업/정상,,서대문구,미근동,"서울특별시 서대문구 충정로6길 59, 1층 A-17호 (미근동, 서소문아파트)",신 sushi&sashimi,일식,197144.0154,451197.976,중림동,11140680,26,140,26,60,178,1464,785,2249,0.920853713,2071,0.34904402,1008,5739,34874.3175,922,9219.931336,10053.93561,0,1,0,0,0,0.06933341,0
20211228,0,영업/정상,,도봉구,창동,"서울특별시 도봉구 노해로63다길 24, 동아그린아파트 상가동 1층 106호 (창동)",로봇초밥마켓 창동역점,일식,204031.9683,461333.5974,창5동,11320515,27,86,18,210,50,424,373,797,0.937264743,747,0.468005019,216,23871,29217.2045,786,19338.68386,19830.94336,0,1,0,0,0,0.06933341,0
20190508,0,영업/정상,,구로구,구로동,"서울특별시 구로구 디지털로31길 12, 태평양물산 B106-3호 (구로동)",핵밥 구로태평양물산점,일식,190648.4461,442554.6362,구로3동,11530540,29,122,11,104,129,1764,1676,3440,0.9625,3311,0.487209302,1181,8365,34304.468,995,41430.62754,48294.13887,0,1,0,0,0,0.06933341,0
20200107,0,영업/정상,,구로구,구로동,"서울특별시 구로구 디지털로31길 12, 태평양물산 지하1층  B106-4호 (구로동)",라멘에반하다 태평양물산점,일식,190648.4461,442554.6362,구로3동,11530540,24,122,12,104,129,1764,1676,3440,0.9625,3311,0.487209302,937,8365,34304.468,815,41430.62754,48294.13887,0,1,0,0,0,0.06933341,0
20220310,0,영업/정상,,구로구,구로동,"서울특별시 구로구 디지털로33길 55, 이앤씨벤처드림타워2차 1층 104호 (구로동)",봉카츠,일식,190479.9022,442751.4195,구로3동,11530540,71,117,13,100,125,1841,1684,3525,0.964539007,3400,0.477730496,144,6923,34304.468,2434,41430.62754,48294.13887,0,1,0,0,0,0.06933341,0
20200403,0,영업/정상,,구로구,구로동,"서울특별시 구로구 디지털로 288, 대륭포스트타워1차 지하1층 112호 (구로동)",은보가츠,일식,190680.5369,442392.6453,구로3동,11530540,81,133,14,89,136,1637,1663,3300,0.958787879,3164,0.503939394,850,6793,34304.468,2763,41430.62754,48294.13887,0,1,0,0,0,0.065798886,0
20211123,0,영업/정상,,구로구,구로동,"서울특별시 구로구 디지털로34길 27, 대륭포스트타워3차 지하1층 먼슬리키친 2호 (구로동)",히노아지 구로디지털단지점,일식,190919.498,442584.8847,구로3동,11530540,16,117,13,93,124,1528,1492,3020,0.958940397,2896,0.494039735,251,6773,34304.468,544,41430.62754,48294.13887,0,1,0,0,0,0.06933341,0
20210824,0,영업/정상,,구로구,구로동,"서울특별시 구로구 디지털로34길 27, 대륭포스트타워3차     B1층 먼슬리 키친 우리스시 10호 (구로동)",우리스시,일식,190919.498,442584.8847,구로3동,11530540,14,117,13,93,124,1528,1492,3020,0.958940397,2896,0.494039735,342,6773,34304.468,476,41430.62754,48294.13887,0,1,0,0,0,0.06933341,0
20210511,0,영업/정상,,구로구,구로동,"서울특별시 구로구 디지털로 288, 대륭포스트타워1차 지하1층 B113호 (구로동)",은보부타동,일식,190680.5369,442392.6453,구로3동,11530540,103,133,13,89,136,1637,1663,3300,0.958787879,3164,0.503939394,447,6793,34304.468,3537,41430.62754,48294.13887,0,1,0,0,0,0.065798886,0
20201127,0,영업/정상,,구로구,구로동,"서울특별시 구로구 디지털로 306, 대륭포스트타워2차 1층 112호 (구로동)",김윤스시,일식,190845.2316,442639.4208,구로3동,11530540,48,119,12,95,125,1648,1584,3232,0.961324257,3107,0.49009901,612,7005,34304.468,1646,41430.62754,48294.13887,0,1,0,0,0,0.06933341,0
20200824,0,영업/정상,,성동구,성수동2가,"서울특별시 성동구 아차산로7길 36, 1층 1-1(나)호 (성수동2가)",이키나리 돈부리,일식,204848.2996,449551.2364,성수2가3동,11200690,51,78,9,100,92,767,572,1339,0.931292009,1247,0.427184466,707,5949,37242.74125,1890,34235.33082,41819.70572,0,1,0,0,0,0.06933341,0
20210401,0,영업/정상,,성동구,성수동2가,"서울특별시 성동구 아차산로7길 17-1, 2층 (성수동2가)",모이크,일식,204759.6778,449385.836,성수2가3동,11200690,73,86,8,97,100,898,667,1565,0.936102236,1465,0.426198083,487,6724,37242.74125,2704,34235.33082,41819.70572,0,1,0,0,0,0.06933341,0
20180102,0,영업/정상,,서초구,서초동,"서울특별시 서초구 사임당로 26, 신영빌딩 1층 (서초동)",705 사케집,일식,201075.1448,442828.9182,서초3동,11650530,73,99,33,207,129,1021,957,1978,0.934782609,1849,0.483822042,1672,4730,40638.83313,2950,64549.36189,75810.43776,0,1,0,0,0,0.06933341,0
20181217,0,영업/정상,,용산구,한남동,"서울특별시 용산구 독서당로 65-1, 1층 (한남동)",한남대교집,일식,200615.2169,447954.4422,한남동,11170685,50,46,24,34,83,537,411,948,0.912447257,865,0.433544304,1323,2002,40597.92,2030,31344.24743,35491.54168,0,1,0,0,0,0.06933341,0
20190419,0,영업/정상,,영등포구,당산동3가,"서울특별시 영등포구 국회대로 570, 1층 101호 (당산동3가)",히카리스시,일식,190868.1591,447235.3597,당산1동,11560550,90,101,17,244,144,1100,828,1928,0.925311203,1784,0.429460581,1200,16509,27165.4075,2435,25430.46236,26371.33594,0,1,0,0,0,0.06933341,0
20180322,0,영업/정상,,영등포구,당산동4가,"서울특별시 영등포구 당산로36길 1-3, 1층 (당산동4가)",대방어한상,일식,190918.6623,447370.8445,당산1동,11560550,16,106,16,236,136,1071,800,1871,0.927311598,1735,0.427578835,1593,15499,39100.2425,635,25430.46236,26371.33594,0,1,0,0,0,0.06933341,0
20180313,0,영업/정상,,영등포구,당산동3가,"서울특별시 영등포구 국회대로36길 6-1, 지하1층 (당산동3가)",하이드아웃,일식,190911.0959,447178.6704,당산1동,11560550,38,101,17,244,139,1104,868,1972,0.929513185,1833,0.440162272,1602,16099,27165.4075,1042,25430.46236,26371.33594,0,1,0,0,0,0.06933341,0
20210503,0,영업/정상,,영등포구,당산동3가,"서울특별시 영등포구 당산로31길 33, 당산골프클럽 B동 107호 (당산동3가)",호랑이초밥,일식,190486.8697,447184.1488,당산1동,11560550,160,87,12,165,110,893,697,1590,0.93081761,1480,0.43836478,455,17182,27165.4075,4339,25430.46236,26371.33594,0,1,0,0,0,0.06933341,0
20210409,0,영업/정상,,영등포구,당산동3가,"서울특별시 영등포구 국회대로30길 10, 1층 (당산동3가)",해어락,일식,190680.6099,447234.4744,당산1동,11560550,138,98,16,172,122,1024,762,1786,0.931690929,1664,0.426651736,479,15782,27165.4075,3738,25430.46236,26371.33594,0,1,0,0,0,0.06933341,0
20210225,0,영업/정상,,광진구,중곡동,"서울특별시 광진구 천호대로 537, 정익제이타워2차 101호 (중곡동)",무모한초밥(군자점),일식,206822.8752,450650.1874,군자동,11215730,29,66,14,106,81,539,271,810,0.9,729,0.334567901,522,1207,47773.14438,1374,19077.5725,19677.17733,0,1,0,0,0,0.06933341,0
20220401,0,영업/정상,,광진구,중곡동,"서울특별시 광진구 능동로 329, 1층 (중곡동)",이시즈에,일식,207025.7957,450766.8495,능동,11215780,40,79,18,138,80,556,276,832,0.903846154,752,0.331730769,122,804,47773.14438,1911,14878.22578,15798.86142,0,1,0,0,0,0.06933341,0
20210702,0,영업/정상,,서초구,잠원동,"서울특별시 서초구 강남대로99길 10, 비동 2층 (잠원동)",멘쇼쿠,일식,201602.5269,445912.1611,잠원동,11650540,96,53,96,290,238,1365,1450,2815,0.915452931,2577,0.515097691,395,15725,41246.32875,3950,33512.8329,34659.66472,0,1,0,0,0,0.065798886,0
20210217,0,영업/정상,,서초구,잠원동,"서울특별시 서초구 신반포로47길 82, 지하1층 (잠원동)",하루쿠마,일식,201599.4992,445749.5645,잠원동,11650540,46,59,106,285,245,1401,1510,2911,0.915836482,2666,0.518722089,530,16433,41246.32875,1877,33512.8329,34659.66472,0,1,0,0,0,0.065798886,0
20180111,0,영업/정상,,강남구,논현동,"서울특별시 강남구 학동로3길 6, 1층 101-1호 (논현동, 논현타운)",우원돈가스,일식,201941.3161,445525.1193,반포1동,11650560,83,73,149,259,301,1782,1883,3665,0.91787176,3364,0.51377899,1663,11142,38504.3175,3177,33044.02575,34163.0791,0,1,0,0,0,0.065798886,0
20200117,0,영업/정상,,강남구,논현동,"서울특별시 강남구 학동로4길 10, 지상1층 (논현동)",이강인 참치도매상,일식,201957.0682,445393.1081,반포1동,11650560,53,79,141,264,297,1728,1877,3605,0.917614424,3308,0.520665742,927,12052,38504.3175,2041,33044.02575,34163.0791,0,1,0,0,0,0.065798886,0
20200227,0,영업/정상,,강동구,길동,"서울특별시 강동구 천호대로177길 55, 1층 101B호 (길동, 신암가온아파트)",바다회집,일식,212124.087,448310.2508,성내3동,11740660,96,86,14,264,101,1139,1362,2501,0.959616154,2400,0.544582167,886,9097,29924.51,2873,26355.71906,25722.93911,0,1,0,0,0,0.065798886,0
20201124,0,영업/정상,,강동구,길동,"서울특별시 강동구 천중로40길 11, 1층 109호 (길동, 에이스빌아파트)",히돈 길동점,일식,212211.7624,448705.2117,길동,11740685,30,91,13,223,107,1150,1298,2448,0.95629085,2341,0.530228758,615,9769,29924.51,901,55951.10631,55277.9273,0,1,0,0,0,0.065798886,0
20220112,0,영업/정상,,영등포구,대림동,"서울특별시 영등포구 도림로47길 19, 1층 101호 (대림동, 파크에비뉴 제에이동)",난바우동 대림점,일식,191053.0254,443859.501,대림2동,11560710,32,117,17,159,41,1058,1001,2059,0.980087421,2018,0.486158329,201,10349,32489.105,1030,19148.97663,18843.2556,0,1,0,0,0,0.06933341,0
20220404,0,영업/정상,,노원구,상계동,"서울특별시 노원구 상계로1길 38-11, 우창프라자 1층 105호 (상계동)",현덕 육회 노원점,일식,205435.2515,461736.2872,상계2동,11350640,43,91,18,283,112,872,832,1704,0.9342723,1592,0.488262911,119,32241,32224.30406,1395,29503.63029,32208.65205,0,1,0,0,0,0.06933341,0
20180327,0,영업/정상,,노원구,상계동,"서울특별시 노원구 상계로1길 14-29, 1층 (상계동)",마카나이,일식,205412.2869,461663.8698,상계2동,11350640,34,95,19,288,106,847,801,1648,0.935679612,1542,0.486043689,1588,30297,32224.30406,1081,29503.63029,32208.65205,0,1,0,0,0,0.06933341,0
20210820,0,영업/정상,,노원구,상계동,"서울특별시 노원구 노원로 470, 금녕빌딩 2층 (상계동)",스시하쿠야,일식,205733.0716,461788.2832,상계2동,11350640,95,105,19,321,131,1026,986,2012,0.934890656,1881,0.490059642,346,32646,32224.30406,3061,29503.63029,32208.65205,0,1,0,0,0,0.06933341,0
20210719,0,영업/정상,,노원구,상계동,"서울특별시 노원구 상계로3길 16, 동원빌딩 지상1층 2호 (상계동)",모바면가,일식,205448.1246,461626.6732,상계6·7동,11350695,25,92,19,296,105,841,789,1630,0.935582822,1525,0.48404908,378,31530,32224.30406,819,47098.90757,47945.47016,0,1,0,0,0,0.06933341,0
20210625,0,영업/정상,,노원구,상계동,"서울특별시 노원구 상계로 55, 위성프라자 104호 (상계동)",스시쟁이노원역점,일식,205316.9088,461524.7236,상계6·7동,11350695,64,94,18,271,106,773,740,1513,0.929940516,1407,0.489094514,402,26973,32224.30406,2075,47098.90757,47945.47016,0,1,0,0,0,0.06933341,0
20210414,0,영업/정상,,노원구,상계동,"서울특별시 노원구 상계로1길 14-11, 하이웰빙상가 A동 1층 110호 (상계동)",동경규동 노원역점,일식,205390.2853,461626.2449,상계6·7동,11350695,39,95,18,287,104,824,782,1606,0.935242839,1502,0.486924035,474,30297,32224.30406,1259,47098.90757,47945.47016,0,1,0,0,0,0.06933341,0
20220421,0,영업/정상,,종로구,수송동,"서울특별시 종로구 율곡로4길 6, 2층 (수송동)",구보다,일식,198348.3322,452554.522,종로1·2·3·4가동,11110615,45,137,111,113,183,1356,698,2054,0.91090555,1871,0.339824732,102,441,57241.1675,2600,61823.07283,86021.11043,0,1,0,0,0,0.06933341,0
20190821,0,영업/정상,,노원구,공릉동,"서울특별시 노원구 공릉로 119-5, 이지스퀘어 1층 좌측호 (공릉동)",경성초밥,일식,206830.7287,457636.742,공릉1동,11350595,55,110,9,175,91,706,642,1348,0.932492582,1257,0.476261128,1076,17287,29049.3775,1598,42326.73941,41420.82633,0,1,0,0,0,0.06933341,0
20190321,0,영업/정상,,송파구,가락동,"서울특별시 송파구 양재대로 932, 가락동 농수산물도매시장 가락몰 판매동 1층 수산부류80-1호 (가락동)",유한회사 노다지수산,일식,209790.9599,443481.2122,가락1동,11710631,13,38,3,53,117,624,598,1222,0.904255319,1105,0.489361702,1229,12385,51599.74417,671,26179.7932,24590.48557,0,1,0,0,0,0.1326527,0
20190510,0,영업/정상,,송파구,가락동,"서울특별시 송파구 송파대로 345, 001A동 B층 13,14,15호 (가락동, 헬리오시티)",미소야 송파헬리오시티점,일식,209394.2313,443951.2369,가락1동,11710631,62,43,7,170,96,555,576,1131,0.915119363,1035,0.50928382,1179,16581,51599.74417,3207,26179.7932,24590.48557,0,1,0,0,0,0.065798886,0
20170925,0,영업/정상,,송파구,가락동,"서울특별시 송파구 양재대로 932, 지하1층 118-1호 (가락동, 가락몰 4관)",진흥,일식,209790.9599,443481.2122,가락1동,11710631,14,38,3,53,117,624,598,1222,0.904255319,1105,0.489361702,1771,12385,51599.74417,712,26179.7932,24590.48557,0,1,0,0,0,0.1326527,0
20170925,0,영업/정상,,송파구,가락동,"서울특별시 송파구 양재대로 932, 가락몰4관  지하1층 108-1,109-1호 (가락동)",죽전상사,일식,209790.9599,443481.2122,가락1동,11710631,13,38,5,53,117,624,598,1222,0.904255319,1105,0.489361702,1771,12385,51599.74417,693,26179.7932,24590.48557,0,1,0,0,0,0.10357343,0
20170816,0,영업/정상,,송파구,가락동,"서울특별시 송파구 양재대로 932, 1층 019-1호 (가락동, 가락몰5관 편의시설)",나로도수산,일식,209790.9599,443481.2122,가락1동,11710631,26,38,5,53,117,624,598,1222,0.904255319,1105,0.489361702,1811,12385,51599.74417,1342,26179.7932,24590.48557,0,1,0,0,0,0.10357343,0
20180117,0,영업/정상,,송파구,가락동,"서울특별시 송파구 양재대로 932, 가락동 농수산물도매시장 가락몰 5관 편의시설 3층 02-1호 (가락동)",해금강,일식,209790.9599,443481.2122,가락1동,11710631,165,38,5,53,117,624,598,1222,0.904255319,1105,0.489361702,1657,12385,51599.74417,8511,26179.7932,24590.48557,0,1,0,0,0,0.10357343,0
20180124,0,영업/정상,,송파구,가락동,"서울특별시 송파구 양재대로 932, 가락동 농수산물도매시장내 가락몰5관 편의시설 3층 007-1호 (가락동)",돌고래 회양념,일식,209790.9599,443481.2122,가락1동,11710631,167,38,3,53,117,624,598,1222,0.904255319,1105,0.489361702,1650,12385,51599.74417,8602,26179.7932,24590.48557,0,1,0,0,0,0.1326527,0
20180117,0,영업/정상,,송파구,가락동,"서울특별시 송파구 양재대로 932, 가락동 농수산물도매시장 가락몰 5관 편의시설 3층 004-1,006-1호 (가락동)",만찬,일식,209790.9599,443481.2122,가락1동,11710631,248,38,3,53,117,624,598,1222,0.904255319,1105,0.489361702,1657,12385,51599.74417,12778,26179.7932,24590.48557,0,1,0,0,0,0.1326527,0
20191011,0,영업/정상,,송파구,가락동,"서울특별시 송파구 송파대로 345, 1B동 지하1층 176호,177호 (가락동, 헬리오시티)",수라멘,일식,209394.2313,443951.2369,가락1동,11710631,30,43,13,170,96,555,576,1131,0.915119363,1035,0.50928382,1025,16581,51599.74417,1543,26179.7932,24590.48557,0,1,0,0,0,0.065798886,0
20211229,0,영업/정상,,송파구,가락동,"서울특별시 송파구 양재대로 932, 가락동 농수산물도매시장 가락몰 판매동 1층 117-1호 (가락동)",(유한회사)부안수산,일식,209790.9599,443481.2122,가락1동,11710631,13,38,5,53,117,624,598,1222,0.904255319,1105,0.489361702,215,12385,51599.74417,671,26179.7932,24590.48557,0,1,0,0,0,0.10357343,0
20200608,0,영업/정상,,송파구,가락동,"서울특별시 송파구 양재대로 932, 가락동 농수산물도매시장 가락몰 1층 수산부류 177호,178호 (가락동)",훈일수산,일식,209790.9599,443481.2122,가락1동,11710631,7,38,3,53,117,624,598,1222,0.904255319,1105,0.489361702,784,12385,51599.74417,335,26179.7932,24590.48557,0,1,0,0,0,0.1326527,0
20180813,0,영업/정상,,송파구,가락동,"서울특별시 송파구 양재대로 932, 가락몰4관 편의시설 지하1층층 078-1호 (가락동)",황포돛대,일식,209790.9599,443481.2122,가락1동,11710631,10,38,3,53,117,624,598,1222,0.904255319,1105,0.489361702,1449,12385,51599.74417,518,26179.7932,24590.48557,0,1,0,0,0,0.1326527,0
20210907,0,영업/정상,,송파구,가락동,"서울특별시 송파구 양재대로 932, 가락동 농수산물도매시장 가락몰 판매동 1층 087-1호 (가락동)",재하수산(주),일식,209790.9599,443481.2122,가락1동,11710631,7,38,4,53,117,624,598,1222,0.904255319,1105,0.489361702,328,12385,51599.74417,335,26179.7932,24590.48557,0,1,0,0,0,0.10299749,0
20180205,0,영업/정상,,종로구,평동,"서울특별시 종로구 경교장길 35, 지상1층 (평동, 경희궁자이 3단지)",스시쿠니,일식,197039.3226,451838.9866,교남동,11110580,42,142,33,107,135,1039,538,1577,0.91439442,1442,0.34115409,1638,7936,58074.555,2434,7148.272857,7188.208504,0,1,0,0,0,0.06933341,0
20220329,0,영업/정상,,노원구,중계동,"서울특별시 노원구 중계로 202, 신아프라자 101호 (중계동)",스시소리,일식,206796.6602,460946.3423,중계본동,11350619,38,66,6,587,27,242,281,523,0.948374761,496,0.537284895,125,27294,31162.71813,1191,20579.11724,20558.81827,0,1,0,0,0,0.065798886,0
20200317,0,영업/정상,,영등포구,당산동1가,"서울특별시 영등포구 영등포로25길 23-2, 1층 (당산동1가)",타코야,일식,190929.4481,446769.9032,당산1동,11560550,36,97,20,154,195,1349,1076,2425,0.919587629,2230,0.44371134,867,9695,27165.4075,976,25430.46236,26371.33594,0,1,0,0,0,0.06933341,0
20200603,0,영업/정상,,영등포구,당산동3가,"서울특별시 영등포구 양산로23길 1-2, 1층 (당산동3가)",순수카츠,일식,190854.583,446883.2232,당산1동,11560550,61,96,25,165,168,1176,944,2120,0.920754717,1952,0.445283019,789,10934,27165.4075,1651,25430.46236,26371.33594,0,1,0,0,0,0.06933341,0
